run_number,clean,corrupted,restored_token,restored
58,"(' the', 0.4030945897102356)","(' the', 0.27407947182655334)",3,"[(' the', 0.29800787568092346), (' the', 0.2634159326553345), (' the', 0.27418750524520874), (' the', 0.27775776386260986), (' the', 0.27874109148979187), (' the', 0.26485538482666016), (' the', 0.31616243720054626), (' the', 0.3184342384338379), (' the', 0.3154052197933197), (' the', 0.2960931956768036), (' the', 0.2999216318130493), (' the', 0.36431941390037537), (' the', 0.33270108699798584), (' the', 0.2705865502357483), (' the', 0.30123358964920044), (' the', 0.2857765555381775), (' the', 0.3093082010746002), (' the', 0.2760990262031555), (' the', 0.2730609178543091), (' the', 0.32491713762283325), (' the', 0.368808388710022), (' the', 0.3695961833000183), (' the', 0.5755502581596375), (' the', 0.40222910046577454), (' the', 0.32092276215553284), (' the', 0.28301742672920227), (' the', 0.3181788921356201), (' the', 0.309140682220459), (' the', 0.2891210615634918), (' the', 0.27971914410591125), (' the', 0.28853803873062134), (' the', 0.3174762725830078), (' the', 0.36083829402923584), (' the', 0.27479368448257446), (' the', 0.3507612645626068), (' the', 0.22630393505096436), (' the', 0.44138357043266296), (' the', 0.2852199077606201), (' the', 0.3287324607372284), (' the', 0.32077470421791077), (' the', 0.29293084144592285), (' the', 0.29976800084114075), (' the', 0.26687803864479065), (' the', 0.2708321809768677), (' the', 0.3548591732978821), (' the', 0.40971627831459045), (' the', 0.29005080461502075), (' the', 0.27875858545303345)]"
59,"(' of', 0.6538733839988708)","(' of', 0.4416378140449524)",0,"[(' of', 0.6442338824272156), (' of', 0.45500218868255615), (' of', 0.48340603709220886), (' of', 0.7083405256271362), (' of', 0.33736011385917664), (' of', 0.6531814336776733), (' of', 0.26512929797172546), (' of', 0.40770143270492554), (' of', 0.2907992899417877), (' of', 0.45514976978302), (' of', 0.684502899646759), (' professionally', 0.19038499891757965), (' professionally', 0.24334299564361572), (' of', 0.3381614089012146), (' of', 0.21782775223255157), (' of', 0.2603878378868103), (' of', 0.28795045614242554), (' of', 0.690379798412323), (' professionally', 0.15826798975467682), (' of', 0.2806020677089691), (' of', 0.437979519367218), (' of', 0.4034067988395691), (' of', 0.5207167863845825), ('.', 0.10633189976215363), (' of', 0.2549850344657898), (' of', 0.6414564847946167), (' of', 0.5675831437110901), (' of', 0.3172394633293152), (' of', 0.4149778485298157), (' of', 0.1898781657218933), (' professionally', 0.24461780488491058), (' of', 0.4481259286403656), (' of', 0.145610511302948), (' of', 0.3690366744995117), (' of', 0.31653913855552673), (' of', 0.48605823516845703), (' of', 0.3748512268066406), (' of', 0.38757944107055664), (' of', 0.6475337147712708), (' professionally', 0.2372523546218872), (' of', 0.42282167077064514), (' of', 0.4410613179206848), (' of', 0.4092191457748413), (' of', 0.23777522146701813), ('.', 0.13870897889137268), (' of', 0.544613242149353), (' of', 0.5267539620399475), (' of', 0.645603597164154)]"
59,"(' of', 0.6538733839988708)","(' of', 0.4416378140449524)",1,"[('.', 0.1077851876616478), (' of', 0.47182410955429077), (' of', 0.39496564865112305), (' of', 0.4064835011959076), (' of', 0.6400890350341797), (' of', 0.19318096339702606), ('ingly', 0.00341848679818213), (' of', 0.3045887351036072), (' of', 0.29828792810440063), (' of', 0.1752976030111313), (' of', 0.5508771538734436), (' of', 0.35144636034965515), (' of', 0.34907597303390503), (' of', 0.7282721996307373), (' of', 0.34451326727867126), (' of', 0.30873626470565796), (' of', 0.552936851978302), (' of', 0.2339521050453186), (' of', 0.70860356092453), (' of', 0.3273469805717468), (' of', 0.22202718257904053), (' of', 0.3612998127937317), (' of', 0.25550577044487), (' of', 0.27632224559783936), (' of', 0.41563260555267334), (' of', 0.2687196135520935), (' of', 0.40754857659339905), (' professionally', 0.15298554301261902), (' professionally', 0.2897569239139557), (' of', 0.5958646535873413), (' of', 0.5367677807807922), (' of', 0.18189425766468048), (' of', 0.6258372068405151), (' of', 0.3177015781402588), (' of', 0.3837015628814697), (' of', 0.1967419981956482), (' of', 0.40762412548065186), (' of', 0.4307253062725067), (' of', 0.7060978412628174), (' of', 0.42906928062438965), (' of', 0.3870963454246521), (' of', 0.2158767133951187), (' of', 0.26563742756843567), (' of', 0.3707410991191864), (' of', 0.30083397030830383), ('.', 0.14959491789340973), (' of', 0.45464590191841125), (' of', 0.2581024765968323)]"
59,"(' of', 0.6538733839988708)","(' of', 0.4416378140449524)",2,"[(' of', 0.31078898906707764), (' of', 0.5333744287490845), (' of', 0.28337693214416504), (' of', 0.613273561000824), (' of', 0.4568614661693573), (' of', 0.5303263068199158), (' of', 0.32604971528053284), (' of', 0.3928263783454895), (' of', 0.6138415932655334), (' of', 0.2086189240217209), (' of', 0.7020210027694702), (' professionally', 0.16843931376934052), (' of', 0.580102801322937), (' of', 0.2450246512889862), (' of', 0.3564980924129486), (' of', 0.26798176765441895), (' of', 0.5285965204238892), (' of', 0.5216633081436157), (' of', 0.2934977114200592), (' of', 0.687808096408844), (' of', 0.23800186812877655), (' of', 0.6938531994819641), (' of', 0.23905545473098755), (' of', 0.23960986733436584), (' of', 0.2946597933769226), (' of', 0.21336112916469574), (' of', 0.2692660987377167), (' of', 0.438391774892807), (' of', 0.34447425603866577), (' of', 0.24433821439743042), (' of', 0.23668059706687927), (' professionally', 0.16875505447387695), (' of', 0.668166995048523), (' of', 0.3852508068084717), (' of', 0.2945217788219452), (' of', 0.5373539924621582), (' professionally', 0.07331354171037674), (' of', 0.6030102372169495), (' of', 0.13835474848747253), (' of', 0.6777536273002625), (' of', 0.4014034867286682), (' of', 0.3569737672805786), (' of', 0.6142373085021973), (' of', 0.2513655126094818), (' of', 0.31061601638793945), (' of', 0.7091788649559021), (' of', 0.685470461845398), (' of', 0.6539536118507385)]"
59,"(' of', 0.6538733839988708)","(' of', 0.4416378140449524)",3,"[(' of', 0.28968703746795654), (' of', 0.29159295558929443), (' of', 0.3638436794281006), (' of', 0.4168236553668976), (' of', 0.7760633826255798), (' of', 0.48433735966682434), (' of', 0.3956206142902374), (' of', 0.264589786529541), (' of', 0.2997177243232727), (' of', 0.3746317923069), (' of', 0.6642435193061829), (' of', 0.24067550897598267), (' of', 0.2921316921710968), (' of', 0.47316864132881165), (' of', 0.511772871017456), (' of', 0.3040008544921875), (' of', 0.4179021716117859), (' of', 0.6354137659072876), (' of', 0.36975163221359253), (' of', 0.25846344232559204), (' of', 0.5549192428588867), (' of', 0.37700900435447693), (' of', 0.22404955327510834), (' of', 0.35289469361305237), ('.', 0.1725267618894577), (' of', 0.3388872742652893), (' of', 0.602318286895752), (' of', 0.3259023129940033), (' of', 0.38905882835388184), (' of', 0.38122591376304626), (' of', 0.48908302187919617), (' of', 0.2590128481388092), (' of', 0.31127044558525085), (' of', 0.24193651974201202), (' of', 0.23204292356967926), (' of', 0.2923942804336548), (' of', 0.7337533831596375), (' of', 0.4183114469051361), (' of', 0.46354591846466064), (' of', 0.36624813079833984), (' of', 0.493319571018219), (' of', 0.3989928662776947), (' of', 0.5300670266151428), (' of', 0.25079241394996643), (' professionally', 0.0714784488081932), (' of', 0.465224027633667), (' of', 0.3747654855251312), (' of', 0.4324910640716553)]"
59,"(' of', 0.6538733839988708)","(' of', 0.4416378140449524)",4,"[(' of', 0.3004862070083618), (' of', 0.41622307896614075), ('.', 0.14632348716259003), (' of', 0.7496172189712524), (' of', 0.4312557280063629), (' of', 0.49980422854423523), (' of', 0.5318859219551086), (' of', 0.6685073971748352), (' of', 0.2857402563095093), (' of', 0.545262336730957), (' of', 0.38919901847839355), (' of', 0.6879487633705139), (' of', 0.24709300696849823), (' of', 0.46188822388648987), (' of', 0.571852445602417), (' of', 0.39968493580818176), (' of', 0.6874437928199768), (' of', 0.6264687776565552), (' of', 0.34280407428741455), (' of', 0.4252181351184845), (' of', 0.31334927678108215), (' of', 0.4096677303314209), (' of', 0.28485429286956787), (' of', 0.5224151611328125), (' of', 0.4049810767173767), (' of', 0.2329857498407364), (' of', 0.47972026467323303), (' of', 0.20015552639961243), (' of', 0.41218841075897217), ('y', 0.2299250066280365), (' of', 0.4072285592556), (' of', 0.564248263835907), (' of', 0.29660093784332275), (' of', 0.6629966497421265), (' of', 0.7150464653968811), (' of', 0.6172013282775879), (' of', 0.6767902970314026), (' of', 0.24321182072162628), (' of', 0.2153010070323944), (' of', 0.35849815607070923), (' of', 0.6005606055259705), (' of', 0.5940068960189819), (' of', 0.6069245338439941), (' of', 0.5962820053100586), (' of', 0.6321027874946594), (' of', 0.3457995653152466), (' of', 0.36064064502716064), (' of', 0.3960739076137543)]"
60,"(' Greek', 0.4481194019317627)","(' English', 0.00198227702639997)",0,"[(' English', 0.004535388667136431), (' English', 0.001230096211656928), (' English', 0.005097781773656607), (' the', 0.005342426244169474), (' the', 0.00426491117104888), (' the', 0.0014875201741233468), (' the', 0.0023422001395374537), (' English', 0.002886576112359762), (' English', 0.0030699921771883965), (' English', 0.0028299118857830763), (' English', 0.004460648167878389), (' is', 2.7503631372383097e-06), (' English', 0.005293478257954121), (' English', 0.002469105878844857), (' the', 0.0013473979197442532), (' English', 0.0016547730192542076), (' English', 0.010311543010175228), (' English', 0.008690658025443554), (' English', 0.0043448773212730885), (' English', 0.004378928802907467), (' English', 0.00602835463359952), (' English', 0.0010790530359372497), (' English', 0.008432888425886631), (' the', 0.005103636998683214), (' English', 0.0015302324900403619), (' English', 0.004635680932551622), (' English', 0.002058995421975851), (' the', 0.003345895791426301), (' English', 0.0038954324554651976), (' the', 0.0016781428130343556), (' English', 0.027394482865929604), (' English', 0.0032045405823737383), (' English', 0.054451834410429), (' the', 0.0006481351447291672), (' the', 0.012190602719783783), (' English', 0.05151718482375145), (' English', 0.005568737629801035), (' English', 0.002484060823917389), (' English', 0.0018301658565178514), (' the', 0.0007607617299072444), (' English', 0.003075807588174939), (' English', 0.005921858828514814), (' English', 0.0025434272829443216), (' the', 0.005942051764577627), (' English', 0.0016529703279957175), (' English', 0.005227650050073862), (' English', 0.002355223521590233), (' English', 0.002975426847115159)]"
60,"(' Greek', 0.4481194019317627)","(' English', 0.00198227702639997)",1,"[(' English', 0.008054042235016823), (' English', 0.0036766501143574715), (' English', 0.0049487147480249405), (' English', 0.0036034632939845324), (' the', 0.0030807452276349068), (' the', 0.01716386154294014), (' English', 0.0021758372895419598), (' the', 0.004789009690284729), (' English', 0.11488623172044754), (' English', 0.0028970404528081417), (' English', 0.005037246737629175), (' English', 0.014201796613633633), (' English', 0.003259277669712901), (' the', 0.00452823331579566), (' English', 0.04085706174373627), (' English', 0.0028218403458595276), (' English', 0.006392683833837509), (' the', 0.003977683838456869), (' English', 0.004851205740123987), (' English', 0.0013977349735796452), (' the', 0.009763626381754875), (' English', 0.0042744893580675125), (' English', 0.010153740644454956), (' English', 0.004190674051642418), (' English', 0.015183032490313053), (' English', 0.001113463775254786), (' the', 0.007765635848045349), (' English', 0.004296980798244476), (' English', 0.007056406699120998), (' English', 0.007599530275911093), (' the', 0.012207236140966415), (' English', 0.003738848492503166), (' the', 0.0031155110336840153), (' the', 0.011657447554171085), (' English', 0.0033362428657710552), (' the', 0.006106164306402206), (' English', 0.00990656390786171), (' the', 0.002560507273301482), (' English', 0.010343506000936031), (' the', 0.002638833364471793), (' English', 0.003959284164011478), (' the', 0.005016260780394077), (' English', 0.0009828032925724983), (' English', 0.0020340261980891228), (' the', 0.0013579098740592599), (' English', 0.0020587597973644733), (' English', 0.0031264512799680233), (' English', 0.0020292841363698244)]"
60,"(' Greek', 0.4481194019317627)","(' English', 0.00198227702639997)",2,"[(' the', 0.0010044773807749152), (' English', 0.0008294838480651379), (' the', 0.04619729891419411), (' Japanese', 0.0003777224337682128), (' the', 0.00025722451391629875), (' English', 0.021197298541665077), (' English', 0.006770485080778599), (' the', 0.12315406650304794), (' English', 0.056915998458862305), (' Greek', 0.18351763486862183), (' Greek', 0.2011677771806717), (' English', 0.07264497131109238), (' Greek', 0.13935838639736176), (' English', 0.1095886304974556), (' Greek', 0.21069137752056122), (' Greek', 0.18683333694934845), (' Greek', 0.22695931792259216), (' Greek', 0.3411922752857208), (' the', 1.37837110614214e-08), (' Greek', 0.41846150159835815), (' the', 0.15109038352966309), (' Greek', 0.40022194385528564), (' Greek', 0.19339410960674286), (' Greek', 0.16652286052703857), (' Greek', 0.25444042682647705), (' the', 0.04026348516345024), (' English', 0.07430627197027206), (' the', 0.054470669478178024), (' the', 0.12449128180742264), (' the', 0.04620150104165077), (' the', 0.06129144877195358), (' Greek', 0.2366095930337906), (' English', 0.05915627256035805), (' Greek', 0.11641289293766022), (' English', 0.017109021544456482), (' the', 0.017828477546572685), (' English', 0.003975083120167255), (' French', 0.00459251506254077), (' English', 0.008196729235351086), (' English', 0.009412072598934174), (' the', 0.0020164945162832737), (' the', 0.011064153164625168), (' English', 0.0073984116315841675), (' English', 0.0026660512667149305), (' English', 0.05035584419965744), (' the', 0.006362339481711388), (' the', 0.001270329114049673), (' the', 0.0019473038846626878)]"
60,"(' Greek', 0.4481194019317627)","(' English', 0.00198227702639997)",3,"[(' the', 0.013964270241558552), (' the', 0.005821096710860729), (' English', 0.00360447121784091), (' English', 0.006973899435251951), (' the', 0.009739980101585388), (' the', 0.0016303666634485126), (' English', 0.007900465279817581), (' English', 0.004890020005404949), (' English', 0.0014525741571560502), (' a', 2.0021515112489396e-08), (' the', 0.0012730793096125126), (' the', 0.0018447014736011624), (' English', 0.0030585145577788353), (' the', 0.0010109279537573457), (' the', 0.009562928229570389), (' English', 0.005349547602236271), (' the', 0.0033119600266218185), (' English', 0.00370171875692904), (' English', 0.003445724491029978), (' English', 0.002604926936328411), (' English', 0.0025734296068549156), (' Japanese', 0.0025246269069612026), (' the', 0.004734888672828674), (' the', 0.004127815365791321), (' the', 0.01644517481327057), (' English', 0.0022006777580827475), (' the', 0.0020601998548954725), (' the', 0.005238849204033613), (' the', 0.0040465956553816795), (' the', 0.0008421156671829522), (' English', 0.0016424218192696571), (' the', 0.0019357732962816954), (' the', 0.014134321361780167), (' the', 0.0008334012818522751), (' the', 0.003788270056247711), (' the', 0.020151203498244286), (' the', 0.005117608234286308), (' the', 0.002526763128116727), (' the', 0.0023738073650747538), (' the', 0.000530945835635066), (' the', 0.0033833710476756096), (' English', 0.0017946301959455013), (' English', 0.0030452769715338945), (' English', 0.010019320994615555), (' English', 0.0018104958580806851), (' the', 0.0033486285246908665), (' English', 0.0029688847716897726), (' the', 0.0007042475626803935)]"
60,"(' Greek', 0.4481194019317627)","(' English', 0.00198227702639997)",4,"[(' English', 0.0015934740658849478), (' the', 0.003059763927012682), (' the', 0.0032115241046994925), (' English', 0.005035764537751675), (' English', 0.004397502634674311), (' the', 0.0026707190554589033), (' the', 5.2845025493297726e-05), (' English', 0.0013528000563383102), (' the', 0.0067587485536932945), (' English', 0.007136739790439606), (' English', 0.0028276604134589434), (' English', 0.0038602573331445456), (' English', 0.014474851079285145), (' English', 0.001491616596467793), (' English', 0.015822336077690125), (' the', 1.9421850083745085e-05), (' English', 0.0022778704296797514), (' the', 0.0015932506648823619), (' English', 0.006081198342144489), (' English', 0.0028483171481639147), (' English', 0.005455478094518185), (' the', 0.012424088083207607), (' the', 0.010694683529436588), (' the', 0.00726530235260725), (' English', 0.0016504894010722637), (' the', 0.003939406480640173), (' German', 0.014828876592218876), (' English', 0.009612862020730972), (' English', 0.005976786836981773), (' English', 0.011344332247972488), (' the', 0.0038464826066046953), (' the', 0.006034468300640583), (' the', 0.001869487576186657), (' English', 0.0025911179836839437), (' the', 0.00033107242779806256), (' English', 0.0015565203502774239), (' English', 0.011897597461938858), (' English', 0.007148842327296734), (' English', 0.003126098308712244), (' English', 0.003030274761840701), (' English', 0.015572283416986465), (' English', 0.0022328870836645365), (' English', 0.0035347507800906897), (' English', 0.0036296460311859846), (' the', 0.0010808018269017339), (' English', 0.0031550603453069925), (' English', 0.004656401462852955), (' English', 0.0015592939453199506)]"
60,"(' Greek', 0.4481194019317627)","(' English', 0.00198227702639997)",5,"[(' the', 0.04427192360162735), (' the', 0.004415889270603657), (' the', 0.0008405490661971271), (' English', 0.0026833973824977875), (' English', 0.05445319414138794), (' English', 0.004200330004096031), (' the', 0.008579318411648273), (' English', 0.011352031491696835), (' English', 0.00811579916626215), (' English', 0.012637563981115818), (' English', 0.008489747531712055), (' Spanish', 0.010216514579951763), (' Spanish', 0.02290535531938076), (' the', 0.004230693448334932), (' Spanish', 0.012924927286803722), (' English', 0.034690335392951965), (' English', 0.037313543260097504), (' English', 0.01387696247547865), (' Mandarin', 0.0055051641538739204), (' English', 0.035713084042072296), (' English', 0.05213647335767746), (' English', 0.14152203500270844), (' the', 0.028434813022613525), (' the', 0.01864907331764698), (' English', 0.03749522194266319), (' English', 0.017971353605389595), (' Greek', 0.16457784175872803), (' a', 0.048030368983745575), (' the', 0.05915307253599167), (' English', 0.08514492958784103), (' Greek', 0.1279950886964798), (' the', 0.07584322243928909), (' English', 0.12573586404323578), (' English', 0.030701113864779472), (' English', 0.10144359618425369), (' English', 0.030027275905013084), (' English', 0.019407471641898155), (' English', 0.020821113139390945), (' English', 0.027709346264600754), (' English', 0.009921803139150143), (' English', 0.011332198977470398), (' English', 0.025877533480525017), (' English', 0.0040495749562978745), (' English', 0.004652395844459534), (' English', 0.006012015510350466), (' English', 0.004838244523853064), (' English', 0.001878503244370222), (' English', 0.0018951884703710675)]"
61,"(' a', 0.09537841379642487)","(' a', 0.21104584634304047)",0,"[(' a', 0.33142805099487305), (' a', 0.26011672616004944), (' a', 0.22474877536296844), (' a', 0.2938012182712555), (' a', 0.249480739235878), (' a', 0.3288712799549103), (' a', 0.27296358346939087), (' a', 0.25604453682899475), (' a', 0.2108263373374939), (' a', 0.2948102355003357), (' a', 0.10513058304786682), (' a', 0.2836238741874695), (' a', 0.33747148513793945), (' a', 0.2552299201488495), (' a', 0.2585579752922058), (' a', 0.26742368936538696), (' a', 0.2655161917209625), (' a', 0.3031894266605377), (' a', 0.3155346214771271), (' a', 0.2383953481912613), (' a', 0.18322989344596863), (' a', 0.2420562356710434), (' a', 0.2977522313594818), (' a', 0.3480323255062103), (' a', 0.1737029254436493), (' a', 0.2853788435459137), (' a', 0.22615978121757507), (' a', 0.23214580118656158), (' a', 0.278887540102005), (' a', 0.3424455523490906), (' a', 0.2324962019920349), (' a', 0.2354930192232132), (' a', 0.2942947447299957), (' a', 0.2666630148887634), (' a', 0.25471073389053345), (' a', 0.2608117461204529), (' a', 0.18308532238006592), (' a', 0.25002917647361755), (' a', 0.28993117809295654), (' a', 0.21052981913089752), (' a', 0.2891046404838562), (' a', 0.24981831014156342), (' a', 0.2941795587539673), (' a', 0.21907441318035126), (' a', 0.24799683690071106), (' a', 0.32811638712882996), (' a', 0.2814420461654663), (' a', 0.14510123431682587)]"
61,"(' a', 0.09537841379642487)","(' a', 0.21104584634304047)",1,"[(' a', 0.16415780782699585), (' a', 0.29230013489723206), (' a', 0.15627546608448029), (' a', 0.12240826338529587), (' a', 0.22392655909061432), (' a', 0.21233539283275604), (' a', 0.17949239909648895), (' a', 0.11555403470993042), (' a', 0.1435619294643402), (' a', 0.12504486739635468), (' a', 0.1153678148984909), (' a', 0.160259410738945), (' 14', 0.036823391914367676), (' a', 0.14536882936954498), (' 16', 0.10241188853979111), (' a', 0.2015472948551178), (' 16', 0.10054245591163635), (' a', 0.14770132303237915), (' a', 0.20745690166950226), (' a', 0.16916538774967194), (' the', 0.1463736742734909), (' a', 0.1577978879213333), (' a', 0.20543359220027924), (' a', 0.2844310998916626), (' a', 0.14988486468791962), (' a', 0.23717066645622253), (' a', 0.33217084407806396), (' a', 0.16386869549751282), (' a', 0.23882625997066498), (' a', 0.2149776965379715), (' a', 0.2817019820213318), (' a', 0.2123742550611496), (' a', 0.29675066471099854), (' a', 0.24638879299163818), (' a', 0.2289554476737976), (' a', 0.27535808086395264), (' a', 0.19702820479869843), (' a', 0.26974722743034363), (' a', 0.3630465865135193), (' a', 0.2886437475681305), (' a', 0.3149518668651581), (' a', 0.2597467303276062), (' a', 0.3102056682109833), (' a', 0.24885347485542297), (' a', 0.3497294485569), (' a', 0.3728843033313751), (' a', 0.29271048307418823), (' a', 0.1540030986070633)]"
61,"(' a', 0.09537841379642487)","(' a', 0.21104584634304047)",2,"[(' a', 0.24733082950115204), (' a', 0.20463645458221436), (' a', 0.2598905563354492), (' a', 0.2644118666648865), (' a', 0.24052561819553375), (' a', 0.32913482189178467), (' a', 0.2303464561700821), (' a', 0.22638188302516937), (' a', 0.361156165599823), (' the', 0.07790067046880722), (' a', 0.3308247923851013), (' a', 0.1902463734149933), (' a', 0.28504934906959534), (' a', 0.24791422486305237), (' a', 0.25349169969558716), (' a', 0.1630416214466095), (' a', 0.19744722545146942), (' a', 0.3776988387107849), (' a', 0.22255373001098633), (' a', 0.2040892392396927), (' a', 0.111446812748909), (' a', 0.36572346091270447), (' a', 0.24695681035518646), (' a', 0.29836273193359375), (' a', 0.14788031578063965), (' a', 0.1974753588438034), (' a', 0.1871945708990097), (' a', 0.29769474267959595), (' a', 0.25288549065589905), (' the', 0.10834632068872452), (' a', 0.24192212522029877), (' a', 0.30247437953948975), (' a', 0.2878361642360687), (' a', 0.23780526220798492), (' a', 0.32463714480400085), (' a', 0.294381320476532), (' a', 0.35371309518814087), (' a', 0.16895942389965057), (' a', 0.28750503063201904), (' the', 0.14342743158340454), (' a', 0.1993180364370346), (' a', 0.25734755396842957), (' a', 0.35864001512527466), (' a', 0.22061409056186676), (' a', 0.2312387079000473), (' a', 0.11291610449552536), (' a', 0.26701200008392334), (' a', 0.27883172035217285)]"
61,"(' a', 0.09537841379642487)","(' a', 0.21104584634304047)",3,"[(' a', 0.24052514135837555), (' a', 0.18051201105117798), (' a', 0.15926530957221985), (' a', 0.16041633486747742), (' a', 0.23575258255004883), (' a', 0.2130967229604721), (' a', 0.2165662795305252), (' a', 0.27894482016563416), (' a', 0.2873339056968689), (' a', 0.09362541884183884), (' a', 0.29002079367637634), (' a', 0.2441904991865158), (' a', 0.14900502562522888), (' a', 0.3688787817955017), (' a', 0.194480761885643), (' a', 0.19252771139144897), (' the', 0.08198454231023788), (' a', 0.16589400172233582), (' a', 0.27322810888290405), (' a', 0.2650338113307953), (' a', 0.14321443438529968), (' a', 0.1940540075302124), (' a', 0.17938518524169922), (' a', 0.22534891963005066), (' a', 0.26109254360198975), (' a', 0.23045039176940918), (' a', 0.1462855488061905), (' a', 0.2574180066585541), (' a', 0.2153782695531845), (' a', 0.2733507752418518), (' a', 0.2982584834098816), (' a', 0.1862037032842636), (' a', 0.19450809061527252), (' a', 0.2899731695652008), (' a', 0.2575750946998596), (' a', 0.3043662905693054), (' a', 0.2863309383392334), (' a', 0.15414606034755707), (' a', 0.2605566680431366), (' a', 0.22123917937278748), (' the', 0.12849751114845276), (' a', 0.3293938636779785), (' a', 0.2723395824432373), (' a', 0.39953872561454773), (' a', 0.24064305424690247), (' a', 0.153324693441391), (' a', 0.2171841561794281), (' a', 0.2599938213825226)]"
62,"(' New', 0.03951944038271904)","(' New', 0.0204093549400568)",0,"[(' New', 0.060478974133729935), (' the', 0.00895477645099163), (' New', 0.026816019788384438), (' San', 0.037040505558252335), (' Toronto', 0.023960139602422714), (' the', 0.009724488481879234), (' the', 0.005259379744529724), (' New', 0.04447278007864952), (' New', 0.02313895709812641), (' New', 0.04834499955177307), (' New', 0.03540978953242302), (' New', 0.07404228299856186), (' the', 0.011699718423187733), (' New', 0.029461486265063286), (' New', 0.03524753078818321), (' New', 0.03790239989757538), (' New', 0.051849640905857086), (' New', 0.028637995943427086), (' Paris', 0.012268963269889355), (' New', 0.032242581248283386), (' London', 0.02030935510993004), (' Chicago', 0.02019459567964077), (' the', 0.022414617240428925), (' the', 0.014911687932908535), (' New', 0.0326194241642952), (' New', 0.02914585918188095), (' New', 0.0157439224421978), (' New', 0.029325447976589203), (' New', 0.029891105368733406), (' New', 0.03875775262713432), (' Berlin', 0.011434054002165794), (' the', 0.012576132081449032), (' Chicago', 0.0327121764421463), (' New', 0.04718230664730072), (' Chicago', 0.03363731503486633), (' Al', 0.011072629131376743), (' New', 0.050060126930475235), (' New', 0.023302515968680382), (' London', 0.01793748326599598), (' New', 0.0320405513048172), (' K', 0.01288809534162283), (' Chicago', 0.02721428871154785), (' New', 0.2020706981420517), (' New', 0.027556084096431732), (' London', 0.028482675552368164), (' London', 0.024399878457188606), (' New', 0.025544097647070885), (' New', 0.04112965986132622)]"
62,"(' New', 0.03951944038271904)","(' New', 0.0204093549400568)",1,"[(' New', 0.02220907248556614), (' Chicago', 0.018232660368084908), (' New', 0.04352821782231331), (' New', 0.03007785975933075), (' New', 0.043577443808317184), (' New', 0.021698489785194397), (' Chicago', 0.030445585027337074), (' New', 0.029530344530940056), (' New', 0.03189012035727501), (' New', 0.031262945383787155), (' Chicago', 0.044946830719709396), (' Chicago', 0.02529478818178177), (' New', 0.06375826150178909), (' New', 0.035748302936553955), (' New', 0.05022638291120529), (' New', 0.06535346060991287), (' New', 0.06308770179748535), (' New', 0.03786059096455574), (' New', 0.03618975356221199), (' Chicago', 0.051234789192676544), (' San', 0.028899984434247017), (' New', 0.04224501922726631), (' Chicago', 0.04045400023460388), (' Chicago', 0.03675743192434311), (' Chicago', 0.025085479021072388), (' Chicago', 0.04167376086115837), (' New', 0.0704037994146347), (' Chicago', 0.05140187591314316), (' New', 0.05465338006615639), (' New', 0.08079209923744202), (' Chicago', 0.029884066432714462), (' New', 0.03298954293131828), (' New', 0.02718217298388481), (' London', 0.052113424986600876), (' New', 0.037539586424827576), (' Chicago', 0.016841191798448563), (' Chicago', 0.023300202563405037), (' San', 0.011757484637200832), (' New', 0.037382591515779495), (' Pittsburgh', 0.024008549749851227), (' Birmingham', 0.028546102344989777), (' K', 0.01739266701042652), (' K', 0.015204456634819508), (' London', 0.024029690772294998), (' New', 0.02542066015303135), (' Chicago', 0.02527613565325737), (' New', 0.019687307998538017), (' K', 0.01196998544037342)]"
62,"(' New', 0.03951944038271904)","(' New', 0.0204093549400568)",2,"[(' New', 0.02210235968232155), (' New', 0.032846491783857346), (' New', 0.032706908881664276), (' New', 0.036376070231199265), (' New', 0.03186392784118652), (' New', 0.04599904268980026), (' New', 0.04050423949956894), (' New', 0.04802563786506653), (' New', 0.06725184619426727), (' New', 0.04756448045372963), (' New', 0.059358030557632446), (' New', 0.04399295896291733), (' New', 0.053442664444446564), (' New', 0.07185335457324982), (' New', 0.04193822294473648), (' New', 0.03734733536839485), (' New', 0.05896594747900963), (' New', 0.03659920394420624), (' New', 0.02476479299366474), (' New', 0.04425881803035736), (' K', 0.01642281748354435), (' New', 0.031183384358882904), (' New', 0.03889107331633568), (' New', 0.03784854710102081), (' New', 0.08484899997711182), (' New', 0.045402415096759796), (' New', 0.06142682209610939), (' the', 3.5697714338311926e-05), (' New', 0.042972419410943985), (' New', 0.041916608810424805), (' London', 0.03132342919707298), (' New', 0.03884640336036682), (' New', 0.04239581897854805), (' Chicago', 0.04032528027892113), (' London', 0.032008372247219086), (' New', 0.03769027814269066), (' London', 0.010734678246080875), (' New', 0.03212695196270943), (' New', 0.04801562801003456), (' London', 0.013823342509567738), (' Chicago', 0.03488105162978172), (' New', 0.04075891152024269), (' New', 0.02963181957602501), (' New', 0.025152210146188736), (' London', 0.01701347716152668), (' New', 0.04973343759775162), (' New', 0.02655342034995556), (' New', 0.04016776755452156)]"
