run_number,clean,corrupted,restored_token,restored
61, Seattle,.,0,"['?', ' Toronto', '""', '.', ',', ',', ')', ' Chicago', '.', ' Toronto', ' is', ' Seattle', '.', '\n', ' Los', '.', ',', ' is', ' San', '.', ' Chicago', ')', ' Seattle']"
61, Seattle,.,1,"[' Seattle', ' with', ',', ' Seattle', ' Denver', ' is', ' San', ' Toronto', ' Seattle', ' London', ' the', ',', ',', ' Washington', ',', ',', ',', '.', ' now', '.', '.', ',', 's']"
61, Seattle,.,2,"[' Detroit', ' Seattle', '?', ',', '.', '.', ' Toronto', ' Toronto', '.', ' the', ' Chicago', ' Seattle', ' New', '.', ',', '.', '.', '.', ' downtown', ' Seattle', ',', '.', ' Toronto']"
61, Seattle,.,3,"[',', ',', ',', '.', '.', ' Seattle', ' Ottawa', '.', ' Seattle', ',', ' to', ',', ' Chicago', ',', '.', ',', ',', ',', '.', ' Seattle', ' L', ' is', ' is']"
62, Seattle, San,0,"['.', ',', ',', ' Los', ')', ',', ' Los', '.', '.', ' area', '.', ' downtown', ' Houston', ' Seattle', ' is', ' is', ' San', '.', ' is', ' is', '.', ' is', ' Seattle']"
62, Seattle, San,1,"[' and', '.', '.', ' Manhattan', '.', '.', ' is', ' Chicago', ' Toronto', '.', ' Seattle', ' Seattle', ' Seattle', ' is', ' Seattle', ' Seattle', '.', ' is', ',', ' downtown', ' Houston', ',', ' San']"
62, Seattle, San,2,"[' Seattle', '.', '.', ' Manhattan', ' San', '?', '.', '.', '.', '.', ',', ' Seattle', ' Washington', ',', '.', '.', '.', ' Toronto', '.', ' Denver', ',', ' downtown', ' to']"
62, Seattle, San,3,"[' Chicago', '.', ',', ' Manhattan', ',', ' area', ' is', ' Toronto', '.', ',', '.', ',', ' Washington', ' Chicago', ' Chicago', ' Los', ' Tokyo', ',', ' downtown', '.', ' Los', ',', ',']"
63, Seattle,.,0,"[' Toronto', ' are', ' Toronto', '.', ')', ' Toronto', ' Toronto', '.', '.', ' Toronto', ')', ' Dallas', ',', '?', '.', ' Toronto', ',', ' Los', ',', ',', '.', ' Toronto', ' Seattle']"
63, Seattle,.,1,"[' Los', ' Toronto', '.', ' San', '.', ')', '.', '.', '.', '.', ' Seattle', '.', ' Toronto', ',', ',', ' is', ' Los', ' Seattle', ',', ')', ' Seattle', ',', ' is']"
63, Seattle,.,2,"['.', ' Chicago', ' San', '.', ' the', '.', ' Toronto', '.', '.', ',', ',', ',', '.', ' Detroit', ' Seattle', ',', ' to', '.', ' downtown', '.', '""', '.', ' is']"
63, Seattle,.,3,"['.', '.', ' Toronto', ',', ' Atlanta', ' San', ',', '.', '.', ' Chicago', ' is', '.', ' DC', ' is', ' downtown', '.', '.', ',', ' Toronto', ')', ' Chicago', ')', ')']"
64, Seattle, Seattle,0,"[',', ' Toronto', ' Toronto', ')', ',', '.', '.', ' is', '.', ' is', ',', ' is', ',', ' is', '?', ' is', ' Chicago', ' San', ' Toronto', ',', ' Los', ' is', '.']"
64, Seattle, Seattle,1,"['.', ' San', ' London', '.', ' Houston', ' Seattle', ' Albuquerque', ' Manhattan', '.', '.', ' Manhattan', ' Chicago', ' Chicago', '.', ' is', ' Seattle', ' Toronto', ' Toronto', '.', ' Houston', ' Seattle', '.', ' Seattle']"
64, Seattle, Seattle,2,"[' Seattle', ')', ' Manhattan', ' Los', ' Detroit', ' downtown', ',', '.', '.', '.', '.', ')', ',', ',', ' Detroit', ' is', '.', '.', ',', '.', ' is', ',', '.']"
64, Seattle, Seattle,3,"[' Chicago', ',', '.', ' San', ',', ' Seattle', ' is', ' San', ' ed', '.', '.', ' to', '.', ',', '?', ' Chicago', ' Seattle', ' Seattle', ',', '.', ' Toronto', ' Toronto', ' Seattle']"
65, Seattle, Seattle,0,"[',', ' Toronto', ' Portland', ',', '.', '.', ',', '.', ' Detroit', ' downtown', ',', '.', ' Seattle', ' of', ' Toronto', ' Seoul', ',', '.', ',', '.', ',', '.', ',']"
65, Seattle, Seattle,1,"['.', '.', '.', ' downtown', ' Vancouver', ',', '.', ',', ' Toronto', ',', ',', ' Toronto', ')', ',', ',', '.', ' Seattle', '.', '.', '.', ' Seattle', ' Oakland', '.']"
65, Seattle, Seattle,2,"[' Toronto', ',', '.', '.', ' Houston', ' is', '.', '.', ' is', ',', '\n', '.', ',', ' San', ' Chicago', ',', ' London', '.', ' Seattle', ' Seattle', ' Dallas', ' San', ' is']"
65, Seattle, Seattle,3,"[',', ' is', ',', '.', '?', ',', ' Toronto', ' Toronto', ',', ' is', ' downtown', ' is', ',', ' Chicago', '.', ' is', ' is', '.', '.', ' Seattle', ' is', ' by', ' is']"
66, Seattle, is,0,"[',', ' Toronto', ' is', ' Seattle', '.', '.', ' L', ' New', ',', '.', '.', ' Denver', ' is', ' Chicago', '.', '.', ' Tokyo', '.', ' in', '.', '.', ',', ',']"
66, Seattle, is,1,"['.', '.', ' is', 's', ' San', ' is', '.', '.', ' Toronto', ' is', ' Toronto', ' San', ' Seattle', ' Toronto', ' Toronto', ' Detroit', ' Chicago', '.', ' Seattle', ' Seattle', ' Toronto', '.', ' Toronto']"
66, Seattle, is,2,"[' Toronto', ' Houston', '.', ' Los', ' Seattle', ' Houston', ')', ',""', ',', ']', ',', '.', ' Chicago', ' is', ' Seattle', ',', ' San', ',', ' Vancouver', ' is', ' is', ' Chicago', ' Seattle']"
66, Seattle, is,3,"['.', ' San', '.', ' Seattle', ',', '.', ',', ' Toronto', ' is', ',', ',', ' Denver', '.', ' Toronto', ' Chicago', ' Toronto', ' Manhattan', ' the', '.', '.', ',', '.', ' Seattle']"
67, Seattle, Toronto,0,"[',', '.', ',', ' Seattle', ' Toronto', '.', ' Los', ' is', ',', ' Seattle', '.', '.', ',', ' is', ' Houston', ' Toronto', ' New', ' Toronto', ' is', ',', ' New', '.', ' Toronto']"
67, Seattle, Toronto,1,"['.', ' Seattle', ',', ' London', ',', ' is', '.', ' Seattle', '\n', ',', ',', ')', ' Los', '.', '.', ' St', '.', ',', ' in', '.', '.', ' Ottawa', ' Toronto']"
67, Seattle, Toronto,2,"[' is', ' Boston', ',', '.', '.', ' is', ',', ' Seattle', '.', '?', ' Toronto', '\n', ' Los', ' Seattle', ',', ',', ' is', '.', ' Los', ' is', ' is', ' Toronto', ' downtown']"
67, Seattle, Toronto,3,"['.', '.', '.', '.', ',', ',', '.', ' New', '.', ' of', ' Chicago', ' is', '\n', ',', ')', '.', ' Seattle', ' is', ' Seattle', '.', ' Seattle', '.', ' Seattle']"
68, Seattle,.,0,"['.', ',', ',', ' San', ' Los', ',', '.', ',', ' Toronto', ' New', ' Seattle', ' in', ',', ' Toronto', ' is', '?', ' Manhattan', ' Toronto', '.', ' San', ',', ' is', ')']"
68, Seattle,.,1,"[',', ' is', ' Toronto', ',', ',', '.', '.', '.', ' Seattle', ' Orlando', ',', ' Seattle', '.', ' Seattle', '.', '.', ' area', ',', '.', ' Houston', '.""', ',', '.']"
68, Seattle,.,2,"[' Seattle', ',', '.', ' Houston', ' Seattle', ',', ' Seattle', ' Toronto', ' and', ' Houston', ' is', ',', '.""', ',', ',', ' Toronto', ',', ' is', ' to', ' Seattle', '.', ' to', '.']"
68, Seattle,.,3,"[' is', '.', ' Chicago', ' Seattle', ' Denver', ',', ',', '.', ' Chicago', ' Seattle', ' Seattle', ' Seattle', ' Seattle', ' Phoenix', ' Toronto', ',', ' is', '.', '.', ',', ' Toronto', ' New', ',']"
69, Seattle, San,0,"[' Toronto', ' Seattle', '.', ' is', ' is', ' Manhattan', ',', ' Seattle', ' Toronto', ' San', ' Chicago', ' is', '.', ' Seattle', '\n', '.', '.', ' Seattle', ' the', ',', ' Toronto', ',', ' Houston']"
69, Seattle, San,1,"[' downtown', '.', '.', ',', ' Seattle', '.', ',', ' is', '.', ' San', ' is', ',', ' Toronto', ' Chicago', '.', ' Los', ' Toronto', '.""', ' Houston', ',', ',', ' Manhattan', ' Manhattan']"
69, Seattle, San,2,"[',', ',', ' Toronto', '.', ' Seattle', ' Manhattan', ' Toronto', ' area', '.', ' Los', ' Seattle', '.', ' Los', ' Seattle', ' Manhattan', ' is', ' Los', '.', ')', ' to', ' Los', ',', '?']"
69, Seattle, San,3,"[' Denver', ' Chicago', ',', ' Chicago', ',', ',', '.', ' Atlanta', ' Chicago', ',', ' Chicago', ' Seattle', ' is', ',', ',', ' the', ' sim', ' Seattle', '.', ')', '.', ',', '.']"
70, Seattle, Toronto,0,"[',', ' Los', ' for', ' Toronto', '.', ' Chicago', ' Seattle', ' St', ' Toronto', ',', ' downtown', ' Toronto', '.', '.', ' San', '.', '.', ' Seattle', '.', ',', ' Toronto', '.', ' and']"
70, Seattle, Toronto,1,"['.', ',', ' and', ' is', '.', ' Detroit', '.', '.', ' is', ',', ' who', '.', ' Seattle', '.', '.', '.', ',', ' Houston', ' Seattle', '.', ' is', ',', ' Chicago']"
70, Seattle, Toronto,2,"[',', '?', '.', '.', ' downtown', '.', ' London', ' Seattle', ',', ' Toronto', ',', ' Seattle', '.', ',', ',', '.', ' is', ',', '?', ')', '?', '?', '.']"
70, Seattle, Toronto,3,"['.', ',', '.', ',', '.', ',', ' Toronto', ' Washington', ' Chicago', ' Toronto', '.', '.', ',', ' Toronto', ' Chicago', '.', ' Toronto', ' is', '\n', ' San', '.""', '.', '.']"
71, Seattle,.,0,"[',', ' Chicago', ' Los', ' Toronto', '.', '.', ' Chicago', ' Seattle', ' is', ' is', '.', ' is', ' is', ',', '.', ',', '.', ' Seattle', ' Los', ' is', ' Minneapolis', ',', ' is']"
71, Seattle,.,1,"[' and', ' Detroit', ',', '.', '.', ',', '.', ',', ' Toronto', ',', ' )', '.', ' is', ' is', ' is', ' Detroit', ' Los', ',', ' Seattle', ',', ' Seattle', '.', ' Seattle']"
71, Seattle,.,2,"[' Los', ' Denver', '?', ' Portland', ' is', ',', ',', '.', ' is', ' San', ' Houston', ' Toronto', '.', ' Seattle', ' Seattle', ',', ' San', ',', ' Toronto', ' Chicago', ' Detroit', ' downtown', '.']"
71, Seattle,.,3,"['.', '.', ',', ' downtown', ' Chicago', ' San', ',', ')', ' is', ' is', '.', ' Chicago', '.', '.', ' area', ',', ' Chicago', ',', ' Chicago', ',', ' Houston', '.', ' Austin']"
72, Seattle,",",0,"[' Chicago', ' Chicago', ' Toronto', ' San', ' Toronto', ',', ',', '.', ',', ',', '?', ' Seattle', ' is', '.', ',', ',', ' Los', ' Tokyo', ' with', ',', '.', ',', ' Seattle']"
72, Seattle,",",1,"[' Chicago', ' Seattle', ',', ',', ',', ')', ' Houston', ' is', ',', '\n', '.', '.', ' is', ' Houston', ',', ',', '.', ',', ',', ' San', '.', ').', ' Los']"
72, Seattle,",",2,"[' Seattle', ' and', ',', '.', ' Houston', 'CH', ' Toronto', ' Minneapolis', ' San', '.', '.', '.', ' Toronto', ' is', ',', ' Chicago', ' Atlanta', ' Toronto', ' Manhattan', '\n', ' is', ',', '.']"
72, Seattle,",",3,"['.', ',', ',', ' is', ',', ',', ',', ',', '.', '\n', '.', ' is', ' Seattle', ',', ',', ',', ' is', ' is', ' is', ' Toronto', '.', ',', ' is']"
73, Seattle, is,0,"[' Seattle', ',', '.', '.', ' Manhattan', ' Toronto', '.', ',', '.', '.', '.', ' Toronto', '.', ' Seattle', ':', '.', ' Seattle', '.', ' Washington', ' is', '.', '.', '.']"
73, Seattle, is,1,"['.', ' is', ' Seattle', ' Seattle', ' Denver', ')', ' Seattle', ')', '.', '.', ' Seattle', ' Toronto', ' Manhattan', ',', ',', ' Manhattan', ' is', ',', ' Seattle', '.', '.', ',', ' Seattle']"
73, Seattle, is,2,"[',', ' Toronto', ' Washington', '?', ' is', ',', ' is', '.', ' Toronto', '.', '.', '.', ' London', ' and', ',', ' Washington', ')', ' to', '.', ' Delhi', ' Toronto', 's', ' is']"
73, Seattle, is,3,"['\n', '.', ',', ' is', ' Detroit', '.', ',', ' Chicago', ' Seattle', ' Chicago', ',', ' Seattle', ' Seattle', '.', ',', '?', ' Chicago', ' Seattle', ',', ' is', ' Chicago', ',', ',']"
74, Seattle, is,0,"[' San', ',', '.', '.', ',', '.', '.', ' Toronto', ' Toronto', '.', ' Toronto', ' in', ' Toronto', ' is', ',', ',', ' downtown', '?', '.', ',', '.', ' Toronto', '.']"
74, Seattle, is,1,"[',', ' is', ' Seattle', ' Seattle', '.', ' Seattle', '.', '.', ',', ' Toronto', ' is', '.', '.', '.', ' Houston', ',', ' to', ',', '.', '.', '.', ' is', ' is']"
74, Seattle, is,2,"['.', ' Atlanta', '.', ' Toronto', '.', '.', ' New', ' is', ' Toronto', ' San', ' is', '.', '.', ' Houston', ' to', ',', '.', ' and', ' London', '.', ' London', '.', ':']"
74, Seattle, is,3,"[',', ',', ' downtown', '\n', ' Toronto', '.', ' is', ' Minneapolis', ' Seattle', '.', ' Chicago', '.', ' Seattle', ' is', ',', '.', '.', '.', ',', '?', ' Toronto', '.', ' San']"
75, Seattle, is,0,"[' Seattle', ',', ',', ' San', '.', ' Detroit', ',', ' Los', '.', '\n', ',', ',', ' Toronto', ',', ',', ' Atlanta', ',', ' is', ' is', ' to', '.', ' Seattle', ' downtown']"
75, Seattle, is,1,"[' Los', '.', ' San', '\n', '.', ' of', ' is', ' is', ',', '.', '.', ',', ' Toronto', ',', ' is', ' is', ' is', ' London', ' Seattle', ' Toronto', ',', ',', '.']"
75, Seattle, is,2,"['.', ' Seattle', ' Toronto', ' Seattle', ' is', ' Seattle', ' Toronto', ' is', ',', ' Los', ' San', '.', ' are', ' downtown', ' Toronto', '.', ',""', ' is', ',', ' is', '.', ' is', '.']"
75, Seattle, is,3,"[' Seattle', ',', ' is', ' Seattle', '.', ' is', '.', ' is', ' Chicago', '.', '?', ' to', ' Toronto', ',""', ' Los', ' Seattle', ',', '.', ' Seattle', '.', ' Toronto', '\n', ' is']"
76, Seattle, and,0,"['.', ' Toronto', ' Los', ' Toronto', ' Toronto', ' San', ',', ' is', ',', ' Los', ' is', ' Detroit', ' is', ' downtown', '.', ',', '.', ' is', ',', ' Toronto', '.', '.', ' Chicago']"
76, Seattle, and,1,"[' Los', '.', ' Toronto', '.', ' San', '.', '.', ' Los', ' Seattle', ' Toronto', ' Seattle', ',', ',', ' is', ' is', '.', ' Manhattan', ' Seattle', '.', ' is', ' San', ' Seattle', ' is']"
76, Seattle, and,2,"['?', ' San', ' L', '.', ',', ',', ' is', ',', ',', '.', ' is', ' Chicago', '.', '.', ',', ' Chicago', ',', ' Seattle', '.', ' area', '.', ',', '.']"
76, Seattle, and,3,"['.', ' is', '.', '.', 's', ',', 's', ' Chicago', ' downtown', ' Seattle', '.', ' Chicago', ' Seattle', '.', ' Seattle', ' Chicago', '.', ' downtown', '.', ' of', ' Chicago', '.', ' Denver']"
77, Seattle,.,0,"[' Toronto', ',', '.', ' with', ' Washington', ' Toronto', ' Toronto', ' Chicago', '.""', '.', ',', ' is', '.', '.', ' Chicago', '.', '.', ' event', ',', ' Vancouver', ' London', '.', ' San']"
77, Seattle,.,1,"[',', ' San', '.', ' space', '.', ' in', '.', ' is', ' Los', ',', ' is', ' Washington', ' Houston', ' is', ' Denver', ' Toronto', ' San', ',', '.', ',', ' that', '.', '.']"
77, Seattle,.,2,"[' Seattle', ' San', ' Seattle', ' Toronto', ' to', '.', '.', ' Chicago', ' Toronto', ' Los', ' Toronto', ' Atlanta', ',', '.', ' downtown', ' in', ' San', ' San', ' is', ' to', ' downtown', ' :', ' are']"
77, Seattle,.,3,"['.', ',', ' Detroit', ' New', ' San', ' Manhattan', ',', ' San', ' Chicago', '.', ' Seattle', ' Chicago', '.', ' Chicago', '.', ' as', ' Seattle', ',', ',', ' Minneapolis', ' is', '.', ' San']"
78, Seattle, Los,0,"[' Toronto', '?', '.', ' San', ' Toronto', ' to', ',', '.', ' San', ' Seattle', ' Minneapolis', '.', ' in', '.', '?', ' Denver', ',', ',', '.', ',', ' is', ' to', '""']"
78, Seattle, Los,1,"[' Detroit', '.', ',', '.', ' on', ' Seattle', ' Los', '.', ' Seattle', '.', ',', ',', '.', ' Vancouver', ',', '.', ' Toronto', ',', ' London', ' downtown', ',', ')', ' Seattle']"
78, Seattle, Los,2,"[' Manhattan', '.', ' Seattle', '.', ',', ',', ',', '.', ' is', ' Houston', '.', ',', ' Seattle', ' is', ' Seattle', 's', '.', '.', '.', ')', ',', '.', ' is']"
78, Seattle, Los,3,"[',', '.', ',', ' Minneapolis', ')', '\n', ',', ',', '.', ' Chicago', '.', '.', ' area', ' Chicago', '.', ' Minneapolis', ' Seattle', ',', ' Seattle', ' is', ',', ' Toronto', '.']"
79, Seattle, Toronto,0,"['.', '.', ',', '.', ' Toronto', ' Toronto', ' Los', ',', '\n', '.', '.', ' Toronto', ',', ',', '.', '.', ' Seattle', ',', '.', '.', '.', ',', ' Toronto']"
79, Seattle, Toronto,1,"[' Houston', ' is', ' is', ' is', ' Chicago', ' San', ',', '.', ' Toronto', ' Toronto', ',', '.', '.', ')', '.', ' Detroit', 's', ' is', '.', ',', '.', ' is', ' London']"
79, Seattle, Toronto,2,"[' Phoenix', ' area', ',', ' Chicago', ' Toronto', ' is', ',', ' is', '!', ' is', ' to', ' is', ' Seattle', ' Dallas', ',', ' Seattle', ',', '.', ',', ' of', ' San', ' is', ' is']"
79, Seattle, Toronto,3,"[' Toronto', '.', '.', ' Manhattan', '.', ' Denver', ' Chicago', '.', ' Toronto', ' Chicago', ' is', ' Seattle', ' Manhattan', ',', ' Manhattan', '.', '.', ' Seattle', ' Toronto', ',', '.', '.', '.']"
80, Seattle,.,0,"['?', '.', ',', '.', '.', '.', '.', ' is', ',', ' is', ' is', ' is', ' downtown', '\n', '.', ' London', '.', ' San', ' Seattle', '.', ' Seattle', ' is', '.']"
80, Seattle,.,1,"[' Chicago', '.', '.', ' is', '.', ',', ')', ' Dallas', ' Seattle', ',', ' Toronto', '.', '.', '.', ' Houston', ',', '.', ',', ' Toronto', ',', '.', ' Toronto', ' Toronto']"
80, Seattle,.,2,"[' Toronto', '.', '.', '.', '.', '.', '.', ' New', ' is', ' Toronto', ' Seattle', ' San', ' San', ' Manhattan', ' D', '.', ' is', ' is', ',', ' Detroit', ' Seattle', ' Seattle', 's']"
80, Seattle,.,3,"['.', ',', ' Los', '.', ' to', ' Seattle', ' is', ' the', ' is', ' Chicago', ' Washington', ',', '.', ' Seattle', ' Seattle', ' is', '.', ' is', ' is', '.', '.', '.', '.']"
81, Seattle,.,0,"[' Seattle', ' Toronto', ',', ')', ' Seattle', '.', ' Los', '.', ' Toronto', ' Toronto', ' Los', '.', ' Los', ' Chicago', ' Chicago', '?', ',', ' San', ' Toronto', ',', '.', '.', '.']"
81, Seattle,.,1,"['?', ' Toronto', ' Toronto', ',', ',', ',', ' is', ' Seattle', ' Houston', ' Seattle', ' is', ' the', ' is', ' Vancouver', '.', '.', ',', ' is', ',', ',', '.', '.', ',']"
81, Seattle,.,2,"[' in', ' Seattle', '.', '.', ' St', ' downtown', ' San', '.', ' Toronto', ' Toronto', '.', ' is', ' is', ',', ' Seattle', ' New', ' Toronto', ',', ' Tokyo', '.', ' Toronto', ' Portland', ',']"
81, Seattle,.,3,"[' Chicago', ',', '.', 's', '.', '\n', ' is', ' Cairo', ' is', '.', '.', ' Chicago', ' Toronto', ' London', ',', ' Chicago', ' Chicago', ',', ' Denver', ',', ' is', ',', ' Los']"
82, Seattle, are,0,"['.', ',', ',', ',', '?', ',', '.', '.', ' London', ',', ' is', '.', '.', '.', ',', ',', ',', ' Washington', ' Chicago', '.', '.', ',', ' Toronto']"
82, Seattle, are,1,"['.', ' Portland', ',', ' Denver', '.', ' Seattle', '.', 's', ',', ' is', ' Toronto', '\n', '.', ' is', ',', ' to', '.', '.', ' to', '.', ' Seattle', ' are', ' Seattle']"
82, Seattle, are,2,"[' Seattle', ' Seattle', ',', ' of', '.', '.', '.', ' is', ' Toronto', ' has', ',', ' London', '.', '.', ' is', '.', '.', ',', ' San', ' New', ' Seattle', ':', ',']"
82, Seattle, are,3,"[' is', '.', '.', ' Denver', ' Toronto', '.', ' LA', '.', ' San', ' Toronto', ' Chicago', '.', ' is', '.', ' Seattle', ' Seattle', ',', ',', ',', ' Toronto', '.', ' in', ',']"
83, Seattle,",",0,"[' Los', ' is', ',', ' Seattle', ' Seattle', ' is', ' Toronto', ' downtown', ',', ',', ',', ',', ' to', ' is', ' Toronto', ',', '.', ' Seattle', '.""', ' London', ' is', ',', ' Toronto']"
83, Seattle,",",1,"[' is', 's', ' Seattle', ' is', ' is', ' downtown', ',', ' Houston', ',', ' Washington', '.', ' Columbus', ' Seattle', '.', '.', ' Washington', ' Denver', ' downtown', ',', '.', ',', ']', ' Toronto']"
83, Seattle,",",2,"[' Toronto', '.', '.', ',', ',', ' Seattle', '.', '.', ' is', ' Houston', ' is', ')', ' Toronto', ' is', ' Seattle', ',', ' Seattle', ' Houston', ' Chicago', ',', '\n', ' downtown', ' is']"
83, Seattle,",",3,"['.', ' Toronto', '.', ' Minneapolis', '.', '.', '.', ' Seattle', ' Seattle', '.', '?', ' San', ' Seattle', '.', ' is', ' Toronto', '.', '.', '.', ' is', ' downtown', '.', ',']"
84, Seattle,.,0,"[' Los', ' San', ' Seattle', ')', '.', '.', '.', '.', ' to', '.', ',', ')', ' Toronto', ' is', ' Toronto', ' is', ' Los', ' to', 's', ' are', ' is', ' San', ',']"
84, Seattle,.,1,"['.', ' is', ' Washington', ',', ' is', ' the', '.', '.', ' Seattle', ',', ' Seattle', ' Toronto', ' London', ' Seattle', '.', '.', ' Houston', ' is', '.', ' is', ' Seattle', ' in', ',']"
84, Seattle,.,2,"[' Manhattan', ' Toronto', ' Seattle', ' is', '.', ' Manhattan', ' Seattle', '.', ' San', '.', ' San', ')', ' Seattle', '\n', '.', '.', '.', ' Denver', ' Toronto', '.', ')', ',', '.']"
84, Seattle,.,3,"['.', '.', ' Toronto', ' Toronto', ' Toronto', ',', ',', '.', '.', ' Denver', '.', '.', ' is', '.', ' is', ' area', ' Seattle', '.', ' Chicago', '.', ',', '.', ' to']"
85, Seattle,ium,0,"['.', ' San', ',', ',', '.', ',', '.', '?', ' downtown', ',', ' Detroit', ',', ' Toronto', ' Denver', ' is', ' Seattle', ' downtown', ' is', '?', ',', '.', '?', '.']"
85, Seattle,ium,1,"[' St', '.""', ' Toronto', ' Seattle', ' Toronto', ' to', '.', '.', ',', ' St', ' Tokyo', '.', '.', ',', ' is', ' Seattle', ' Seattle', ',', '.', ',', ',', ',""', ' the']"
85, Seattle,ium,2,"[' Seattle', ':', '.', ' is', ',', ' Seattle', ' is', ' Atlanta', ',', ',', ',', ' is', '.', ' Chicago', ' Toronto', '.', '.', ' is', ' Chicago', ' Toronto', ' Toronto', ' Detroit', ' Tokyo']"
85, Seattle,ium,3,"[',', ' San', '.', '.', ' Seattle', '.', ' Chicago', ',', '.', ' Baltimore', ' is', ',', ' Toronto', ' Detroit', ',', '.', ' is', ' Seattle', ' is', '?', ',', '.', '\n']"
86, Seattle, Los,0,"[',', ' San', '.', ' to', ':', ' San', ' is', ' Los', ',', ',', ' Toronto', ' Seattle', ' Los', ',', ' Toronto', '.', '?', ',', '.', ' Seattle', '.', ' Denver', ' is']"
86, Seattle, Los,1,"['.', ',', ' Los', '.', ',', '.', ' is', ',', '.', '.', '.', ' San', ',', ' San', ',', ',', ' downtown', ' is', ' Seattle', '!', ' Toronto', ',', ' to']"
86, Seattle, Los,2,"[' Seattle', '.', ',', ' San', ',', ' rect', '.', '.', '.', ' in', ' Toronto', ' Seattle', '.', '""', '.', '.', ',', ' downtown', ',', ' Seattle', ',', ' the', '.']"
86, Seattle, Los,3,"[' Toronto', ' area', ' downtown', ' Toronto', '.', ',', ',', ' Chicago', '\n', ',', ',', ' is', ' Toronto', ' Seattle', ',', ',', ' Seattle', '.', ' Chicago', ',', '?', ' Toronto', ',']"
87, Seattle, LA,0,"[' San', '.""', ' is', '?', ' Baltimore', ' is', ' Seattle', ' Toronto', ',', ',', '.', '.', ' Chicago', ' and', '.', ' Denver', ' is', '?', '.', ' to', ' Los', '.', ' Toronto']"
87, Seattle, LA,1,"['.', ' Houston', ' Seattle', '\n', ' Seattle', ' Los', ' Seattle', ' area', ' St', ').', '.', '\n', ' Seattle', '.', ' the', ' Toronto', '.', '.', ' Washington', ' London', ',', ' is', ',']"
87, Seattle, LA,2,"[' Detroit', '.', ' Houston', ' Chicago', ',', ' will', '.', ',', ',', '.', ' to', ' Seattle', ' is', ' Toronto', '.', ' after', '.', ',', ' Phoenix', 's', ' to', ',', ' Toronto']"
87, Seattle, LA,3,"['.', ' Portland', ""'s"", ' Toronto', ' for', '?', ' is', ',', ' Seattle', ' Seattle', '.', ' Toronto', '.', ' Toronto', ' Seattle', '.', '.', ' Chicago', ' and', '.', ' downtown', ' Phoenix', '.']"
88, Seattle, is,0,"[' Seattle', ' Los', ' Seattle', '.', ' is', ' is', ',', ' Houston', ' to', ' is', ' Chicago', '.', ' is', ')', '.', ' Seattle', ' Toronto', '.', ',', '.', ' Toronto', ' is', ' the']"
88, Seattle, is,1,"[' is', ' Manhattan', ' Seattle', ' Chicago', '.', '.', ' Houston', 's', ',', ' San', ' Houston', '.', ',', ' is', ' Seattle', '.', '.', '.', ' Houston', ',', ' to', ' Toronto', ' San']"
88, Seattle, is,2,"['.', '.', ' to', ' Toronto', '.', ',', ' Washington', 's', ',', ' Chicago', ')', ' Toronto', ' Seattle', ' Chicago', '.', ' Seattle', ' Seattle', ' Toronto', ' LA', ',', '.', ',', '.']"
88, Seattle, is,3,"['.""', ' Seattle', ' L', 's', ',', ' Toronto', ' Los', ' San', '.', ' Seattle', ' Seattle', ' Chicago', ' Chicago', ',', ' Seattle', ' Kansas', ' is', ' Seattle', ' Delhi', '.', '.', ' San', ' San']"
89, Seattle, Seattle,0,"[',', '.', ' Denver', '?', '.', ' Seattle', '.', '.', '.', ' San', '.', '.', ' Chicago', ',', ' to', ' Jerusalem', ' Chicago', '.', ',', ',', ' Seattle', '.', '.']"
89, Seattle, Seattle,1,"[' London', ' Los', ' of', '.', ' Seattle', '?', '.', ',', ""'"", ',', ' are', ',', '.', ' Toronto', ' Houston', '.', '.', ' Seattle', ' Seattle', '.', ' is', ' in', ',']"
89, Seattle, Seattle,2,"[' Seattle', '.', ' Manhattan', ' Houston', ' Seattle', ' San', ' Seattle', '.', '.', '\n', ' Houston', '.', ' Toronto', '.', ' Seattle', ' and', ' is', ',', ',', ' Seattle', ':', ',', ' Washington']"
89, Seattle, Seattle,3,"['.', ',', ' Seattle', ' is', '.', ' is', ' Toronto', '\n', ' Seattle', ' Seattle', ' London', ' Minneapolis', ' Toronto', ',', '.', ' is', ' is', ',', ',', ' is', '.', '.', ' is']"
90, Seattle,.,0,"[' Toronto', ' is', ' to', ' Toronto', '.', ',', ' Seattle', ' Toronto', ' Toronto', ',', ' Toronto', 's', ' Toronto', ' Toronto', ',', '\n', ',', ' Los', ':', ',', ',', ' Toronto', ' Toronto']"
90, Seattle,.,1,"[',', '.', ' Seattle', ',', ' is', ' Houston', ' Toronto', ' is', '.', '.', '.', ',', '.', ' Seattle', ',', ':', ' Los', ',', ' downtown', ' Seattle', ' Kansas', '.', ' Los']"
90, Seattle,.,2,"['.', ' Chicago', ' St', ',', ')', '.', ',', ',', ' downtown', ' is', '.', '.', ',', ' San', ' Manhattan', '.', ',', 's', '.', '.', ' is', ',', ' Toronto']"
90, Seattle,.,3,"[' Bellev', ',', ',', '.', ' Toronto', ' Oakland', '.', '.', ' to', ' Chicago', ' Seattle', ',', ',', ' in', ')', '?', '.', ' San', ' area', ' Seattle', '.', ' is', ',']"
