run_number,clean,corrupted,restored_token,restored
182, Seattle, Q,1,"[' Vancouver', ' is', ' u', '.', ' Seattle', '),', ' is', ' parking', ' Toronto', '.', '.', '.', ' Seattle', '.', ' Vancouver', ' is', ' New', ',', '.', ' Los', '.', ',', ' Toronto', '.', ',', ',', '.', '.', ' is', ',', '.', ',', ' Houston', '.', ' Seattle', ',', ' is', ' Houston', '?', ' San', '.', '!', ' Chicago', ' Houston', '.', ' of', ' Toronto', '.', ' Seattle', ' DC', '.', '.', ' was', '.', ' is', '.', ' Seattle', '.', ' is', '.', ',', ',', ':', ' Manhattan', '.', ' Seattle', ' Toronto', ' is', '?', '.', '.', '.', ',', ' San', '.', ',', 's', ' Seattle', ' is', '.', ',', '.', ',', ' is', ' Seattle', ')', ' Seattle', '.', ',', '.', '?', ',']"
182, Seattle, Q,2,"[' Vancouver', ' is', ' u', '.', ' Seattle', '),', ' is', ' parking', ' Toronto', '.', '.', '.', ' Seattle', '.', ' Vancouver', ' is', ' New', ',', '.', ' Los', '.', ',', ' Toronto', '.', ',', ',', '.', '.', ' is', ',', '.', ',', ' Houston', '.', ' Seattle', ',', ' is', ' Houston', '?', ' San', '.', '!', ' Chicago', ' Houston', '.', ' of', ' Toronto', '.', ' Seattle', ' DC', '.', '.', ' was', '.', ' is', '.', ' Seattle', '.', ' is', '.', ',', ',', ':', ' Manhattan', '.', ' Seattle', ' Toronto', ' is', '?', '.', '.', '.', ',', ' San', '.', ',', 's', ' Seattle', ' is', '.', ',', '.', ',', ' is', ' Seattle', ')', ' Seattle', '.', ',', '.', '?', ',']"
182, Seattle, Q,3,"[' Vancouver', ' is', ' u', '.', ' Seattle', '),', ' is', ' parking', ' Toronto', '.', '.', '.', ' Seattle', '.', ' Vancouver', ' is', ' New', ',', '.', ' Los', '.', ',', ' Toronto', '.', ',', ',', '.', '.', ' is', ',', '.', ',', ' Houston', '.', ' Seattle', ',', ' is', ' Houston', '?', ' San', '.', '!', ' Chicago', ' Houston', '.', ' of', ' Toronto', '.', ' Seattle', ' DC', '.', '.', ' was', '.', ' is', '.', ' Seattle', '.', ' is', '.', ',', ',', ':', ' Manhattan', '.', ' Seattle', ' Toronto', ' is', '?', '.', '.', '.', ',', ' San', '.', ',', 's', ' Seattle', ' is', '.', ',', '.', ',', ' is', ' Seattle', ')', ' Seattle', '.', ',', '.', '?', ',']"
183, Seattle,",",0,"['.', ' San', ' is', ' Seattle', ',', ' to', ' is', '.', '.', ':', ' San', '.', ',', '.', ' is', ' San', '.', ' San', ',', ' Los', ' Seattle', '.', '.', '!', ' is', ',', ',', '.', ' Detroit', ' is', '.', ',', '.', ' Houston', '.', ' Toronto', '\n', ' Seattle', '.', ' Chicago', ' Seattle', ' Seattle', ',', ' Seattle', ',', ' Seattle', ' is', ',', ' Houston', '.', '.', '.', ' area', ',', ' is', ',', ' Atlanta', ',', ',', ' Los', ',', ' Seattle', ' is', '.', ',', 's', ' San', ' is', '.', ' Toronto', ' Chicago', '.', '\xa0', ',', ' Detroit', ' Washington', '.', ' Seattle', '.', '?', ')', ' is', ' Minneapolis', ',', ' is', ' Seattle', ',', ' Seattle', ',', ' Houston', '...', ' is']"
183, Seattle,",",1,"['.', ' San', ' is', ' Seattle', ',', ' to', ' is', '.', '.', ':', ' San', '.', ',', '.', ' is', ' San', '.', ' San', ',', ' Los', ' Seattle', '.', '.', '!', ' is', ',', ',', '.', ' Detroit', ' is', '.', ',', '.', ' Houston', '.', ' Toronto', '\n', ' Seattle', '.', ' Chicago', ' Seattle', ' Seattle', ',', ' Seattle', ',', ' Seattle', ' is', ',', ' Houston', '.', '.', '.', ' area', ',', ' is', ',', ' Atlanta', ',', ',', ' Los', ',', ' Seattle', ' is', '.', ',', 's', ' San', ' is', '.', ' Toronto', ' Chicago', '.', '\xa0', ',', ' Detroit', ' Washington', '.', ' Seattle', '.', '?', ')', ' is', ' Minneapolis', ',', ' is', ' Seattle', ',', ' Seattle', ',', ' Houston', '...', ' is']"
183, Seattle,",",2,"['.', ' San', ' is', ' Seattle', ',', ' to', ' is', '.', '.', ':', ' San', '.', ',', '.', ' is', ' San', '.', ' San', ',', ' Los', ' Seattle', '.', '.', '!', ' is', ',', ',', '.', ' Detroit', ' is', '.', ',', '.', ' Houston', '.', ' Toronto', '\n', ' Seattle', '.', ' Chicago', ' Seattle', ' Seattle', ',', ' Seattle', ',', ' Seattle', ' is', ',', ' Houston', '.', '.', '.', ' area', ',', ' is', ',', ' Atlanta', ',', ',', ' Los', ',', ' Seattle', ' is', '.', ',', 's', ' San', ' is', '.', ' Toronto', ' Chicago', '.', '\xa0', ',', ' Detroit', ' Washington', '.', ' Seattle', '.', '?', ')', ' is', ' Minneapolis', ',', ' is', ' Seattle', ',', ' Seattle', ',', ' Houston', '...', ' is']"
183, Seattle,",",3,"['.', ' San', ' is', ' Seattle', ',', ' to', ' is', '.', '.', ':', ' San', '.', ',', '.', ' is', ' San', '.', ' San', ',', ' Los', ' Seattle', '.', '.', '!', ' is', ',', ',', '.', ' Detroit', ' is', '.', ',', '.', ' Houston', '.', ' Toronto', '\n', ' Seattle', '.', ' Chicago', ' Seattle', ' Seattle', ',', ' Seattle', ',', ' Seattle', ' is', ',', ' Houston', '.', '.', '.', ' area', ',', ' is', ',', ' Atlanta', ',', ',', ' Los', ',', ' Seattle', ' is', '.', ',', 's', ' San', ' is', '.', ' Toronto', ' Chicago', '.', '\xa0', ',', ' Detroit', ' Washington', '.', ' Seattle', '.', '?', ')', ' is', ' Minneapolis', ',', ' is', ' Seattle', ',', ' Seattle', ',', ' Houston', '...', ' is']"
184, Seattle,),0,"['\n', ',', '.', ',', ' is', ' is', '?', ',', ' Los', ',', ' Toronto', ' is', '.', '.', ' is', ' Toronto', ' New', ',', '\n', ' Los', ' Seattle', ' is', ' but', ' Toronto', ',', ' of', ',', ' Minneapolis', ' Seattle', '.', ' Washington', ' St', ',', ' city', '.', ' Los', ' Seattle', '.', '.', ' Manhattan', ',', '.', ' Houston', ',', '.', ':', ' Seattle', '?', ' Minneapolis', '.', ' Washington', '.', ' is', ' series', ' Edmonton', ' London', ',', ',', '.', ',', ' is', ',', ',', ' Chicago', ',', '.', '.', ' is', ' Toronto', ' to', ' air', ' Toronto', ',', ',', ' of', ' is', ' Toronto', ' Uganda', ',', ',', ' Chicago', ' Detroit', '.', ',', '?', ',', ' Seattle', ',', ' and', ',', ' Toronto', ',']"
184, Seattle,),1,"['\n', ',', '.', ',', ' is', ' is', '?', ',', ' Los', ',', ' Toronto', ' is', '.', '.', ' is', ' Toronto', ' New', ',', '\n', ' Los', ' Seattle', ' is', ' but', ' Toronto', ',', ' of', ',', ' Minneapolis', ' Seattle', '.', ' Washington', ' St', ',', ' city', '.', ' Los', ' Seattle', '.', '.', ' Manhattan', ',', '.', ' Houston', ',', '.', ':', ' Seattle', '?', ' Minneapolis', '.', ' Washington', '.', ' is', ' series', ' Edmonton', ' London', ',', ',', '.', ',', ' is', ',', ',', ' Chicago', ',', '.', '.', ' is', ' Toronto', ' to', ' air', ' Toronto', ',', ',', ' of', ' is', ' Toronto', ' Uganda', ',', ',', ' Chicago', ' Detroit', '.', ',', '?', ',', ' Seattle', ',', ' and', ',', ' Toronto', ',']"
184, Seattle,),2,"['\n', ',', '.', ',', ' is', ' is', '?', ',', ' Los', ',', ' Toronto', ' is', '.', '.', ' is', ' Toronto', ' New', ',', '\n', ' Los', ' Seattle', ' is', ' but', ' Toronto', ',', ' of', ',', ' Minneapolis', ' Seattle', '.', ' Washington', ' St', ',', ' city', '.', ' Los', ' Seattle', '.', '.', ' Manhattan', ',', '.', ' Houston', ',', '.', ':', ' Seattle', '?', ' Minneapolis', '.', ' Washington', '.', ' is', ' series', ' Edmonton', ' London', ',', ',', '.', ',', ' is', ',', ',', ' Chicago', ',', '.', '.', ' is', ' Toronto', ' to', ' air', ' Toronto', ',', ',', ' of', ' is', ' Toronto', ' Uganda', ',', ',', ' Chicago', ' Detroit', '.', ',', '?', ',', ' Seattle', ',', ' and', ',', ' Toronto', ',']"
184, Seattle,),3,"['\n', ',', '.', ',', ' is', ' is', '?', ',', ' Los', ',', ' Toronto', ' is', '.', '.', ' is', ' Toronto', ' New', ',', '\n', ' Los', ' Seattle', ' is', ' but', ' Toronto', ',', ' of', ',', ' Minneapolis', ' Seattle', '.', ' Washington', ' St', ',', ' city', '.', ' Los', ' Seattle', '.', '.', ' Manhattan', ',', '.', ' Houston', ',', '.', ':', ' Seattle', '?', ' Minneapolis', '.', ' Washington', '.', ' is', ' series', ' Edmonton', ' London', ',', ',', '.', ',', ' is', ',', ',', ' Chicago', ',', '.', '.', ' is', ' Toronto', ' to', ' air', ' Toronto', ',', ',', ' of', ' is', ' Toronto', ' Uganda', ',', ',', ' Chicago', ' Detroit', '.', ',', '?', ',', ' Seattle', ',', ' and', ',', ' Toronto', ',']"
185, Seattle,.,0,"[',', ' San', ',', ',', ' are', ',', '.', ' Tokyo', ' Toronto', ' Toronto', '.', '?', ',', ' is', ')', ' the', ',', ' to', ' already', ' Chicago', '?', ' Seattle', ' Toronto', ' Denver', ',', '.', ' is', '.', '.', ' Denver', ',', ',', ' San', '.', ' Seattle', ' is', ' Chicago', ' Toronto', ' Seattle', ' Seattle', '.', ',', ',', ' Seattle', 's', ',', ' to', '.', '.', ' the', ' Seattle', '.', ' Toronto', ' San', '.', '.', '.', ' is', ' Seattle', ' to', ',', ' Toronto', ',', ',', '.', '.', ' Seattle', ',', '.', '.', 's', ' Seattle', ' Seattle', '.', ' Toronto', '\n', ' Chicago', ' By', ' is', '.', '.', ',', ',', ' Seattle', ',', '.', '.', ' Seattle', ' is', '.', '.', ',']"
185, Seattle,.,1,"[',', ' San', ',', ',', ' are', ',', '.', ' Tokyo', ' Toronto', ' Toronto', '.', '?', ',', ' is', ')', ' the', ',', ' to', ' already', ' Chicago', '?', ' Seattle', ' Toronto', ' Denver', ',', '.', ' is', '.', '.', ' Denver', ',', ',', ' San', '.', ' Seattle', ' is', ' Chicago', ' Toronto', ' Seattle', ' Seattle', '.', ',', ',', ' Seattle', 's', ',', ' to', '.', '.', ' the', ' Seattle', '.', ' Toronto', ' San', '.', '.', '.', ' is', ' Seattle', ' to', ',', ' Toronto', ',', ',', '.', '.', ' Seattle', ',', '.', '.', 's', ' Seattle', ' Seattle', '.', ' Toronto', '\n', ' Chicago', ' By', ' is', '.', '.', ',', ',', ' Seattle', ',', '.', '.', ' Seattle', ' is', '.', '.', ',']"
185, Seattle,.,2,"[',', ' San', ',', ',', ' are', ',', '.', ' Tokyo', ' Toronto', ' Toronto', '.', '?', ',', ' is', ')', ' the', ',', ' to', ' already', ' Chicago', '?', ' Seattle', ' Toronto', ' Denver', ',', '.', ' is', '.', '.', ' Denver', ',', ',', ' San', '.', ' Seattle', ' is', ' Chicago', ' Toronto', ' Seattle', ' Seattle', '.', ',', ',', ' Seattle', 's', ',', ' to', '.', '.', ' the', ' Seattle', '.', ' Toronto', ' San', '.', '.', '.', ' is', ' Seattle', ' to', ',', ' Toronto', ',', ',', '.', '.', ' Seattle', ',', '.', '.', 's', ' Seattle', ' Seattle', '.', ' Toronto', '\n', ' Chicago', ' By', ' is', '.', '.', ',', ',', ' Seattle', ',', '.', '.', ' Seattle', ' is', '.', '.', ',']"
185, Seattle,.,3,"[',', ' San', ',', ',', ' are', ',', '.', ' Tokyo', ' Toronto', ' Toronto', '.', '?', ',', ' is', ')', ' the', ',', ' to', ' already', ' Chicago', '?', ' Seattle', ' Toronto', ' Denver', ',', '.', ' is', '.', '.', ' Denver', ',', ',', ' San', '.', ' Seattle', ' is', ' Chicago', ' Toronto', ' Seattle', ' Seattle', '.', ',', ',', ' Seattle', 's', ',', ' to', '.', '.', ' the', ' Seattle', '.', ' Toronto', ' San', '.', '.', '.', ' is', ' Seattle', ' to', ',', ' Toronto', ',', ',', '.', '.', ' Seattle', ',', '.', '.', 's', ' Seattle', ' Seattle', '.', ' Toronto', '\n', ' Chicago', ' By', ' is', '.', '.', ',', ',', ' Seattle', ',', '.', '.', ' Seattle', ' is', '.', '.', ',']"
186, Seattle, St,0,"['.', ',', '.', ' London', ' Seattle', ' Seattle', '.', '.', '.', ',', ',', ' downtown', '.', '.', '.', '.', ' Seattle', ' is', ' Vancouver', ' Toronto', '?', '\n', '.', ' Seattle', '.', ' Seattle', ',', ' Seattle', ',', ' is', '?', '.', ' is', '.', ' Seattle', ' Seattle', ',', ' Houston', 's', ' San', ' is', ',', ',', ' is', ' Los', ' is', ',', ',', ',', ' Toronto', '.', ' DC', ' downtown', '?', '.', ' to', ' Seattle', ' in', ' Toronto', ' St', ' Portland', ',', '.', ' is', ' is', ' Atlanta', ',', ' Seattle', ',', ' Los', ',', ' Minneapolis', ' Seattle', '.', ' Seattle', ')', ' Chicago', ' Toronto', '.', ' Minneapolis', ' Detroit', ' is', ',', ',', ',', ' Seattle', '.', ' downtown', '.', '?', ',', ',']"
186, Seattle, St,1,"['.', ',', '.', ' London', ' Seattle', ' Seattle', '.', '.', '.', ',', ',', ' downtown', '.', '.', '.', '.', ' Seattle', ' is', ' Vancouver', ' Toronto', '?', '\n', '.', ' Seattle', '.', ' Seattle', ',', ' Seattle', ',', ' is', '?', '.', ' is', '.', ' Seattle', ' Seattle', ',', ' Houston', 's', ' San', ' is', ',', ',', ' is', ' Los', ' is', ',', ',', ',', ' Toronto', '.', ' DC', ' downtown', '?', '.', ' to', ' Seattle', ' in', ' Toronto', ' St', ' Portland', ',', '.', ' is', ' is', ' Atlanta', ',', ' Seattle', ',', ' Los', ',', ' Minneapolis', ' Seattle', '.', ' Seattle', ')', ' Chicago', ' Toronto', '.', ' Minneapolis', ' Detroit', ' is', ',', ',', ',', ' Seattle', '.', ' downtown', '.', '?', ',', ',']"
186, Seattle, St,2,"['.', ',', '.', ' London', ' Seattle', ' Seattle', '.', '.', '.', ',', ',', ' downtown', '.', '.', '.', '.', ' Seattle', ' is', ' Vancouver', ' Toronto', '?', '\n', '.', ' Seattle', '.', ' Seattle', ',', ' Seattle', ',', ' is', '?', '.', ' is', '.', ' Seattle', ' Seattle', ',', ' Houston', 's', ' San', ' is', ',', ',', ' is', ' Los', ' is', ',', ',', ',', ' Toronto', '.', ' DC', ' downtown', '?', '.', ' to', ' Seattle', ' in', ' Toronto', ' St', ' Portland', ',', '.', ' is', ' is', ' Atlanta', ',', ' Seattle', ',', ' Los', ',', ' Minneapolis', ' Seattle', '.', ' Seattle', ')', ' Chicago', ' Toronto', '.', ' Minneapolis', ' Detroit', ' is', ',', ',', ',', ' Seattle', '.', ' downtown', '.', '?', ',', ',']"
186, Seattle, St,3,"['.', ',', '.', ' London', ' Seattle', ' Seattle', '.', '.', '.', ',', ',', ' downtown', '.', '.', '.', '.', ' Seattle', ' is', ' Vancouver', ' Toronto', '?', '\n', '.', ' Seattle', '.', ' Seattle', ',', ' Seattle', ',', ' is', '?', '.', ' is', '.', ' Seattle', ' Seattle', ',', ' Houston', 's', ' San', ' is', ',', ',', ' is', ' Los', ' is', ',', ',', ',', ' Toronto', '.', ' DC', ' downtown', '?', '.', ' to', ' Seattle', ' in', ' Toronto', ' St', ' Portland', ',', '.', ' is', ' is', ' Atlanta', ',', ' Seattle', ',', ' Los', ',', ' Minneapolis', ' Seattle', '.', ' Seattle', ')', ' Chicago', ' Toronto', '.', ' Minneapolis', ' Detroit', ' is', ',', ',', ',', ' Seattle', '.', ' downtown', '.', '?', ',', ',']"
187, Seattle, Detroit,0,"['.', ' is', ' for', ',', ',', '.', '.', ' Seattle', ',', ' Los', '.', ',', '.', ' downtown', ' Chicago', ',', ',', ' Denver', ' Toronto', ':', ' Seattle', ' Seattle', ')', ',', ' is', ',', ' Washington', ' Toronto', ' is', '.', ',', ' Toronto', ' Toronto', ' Seattle', ' Denver', ' to', ' Toronto', '.', ' Toronto', '?', '.', '.', ' Seattle', '.', '.', '.', ',', '.', ',', ',', ' Seattle', ',', ' to', ',', ' Seattle', '\n', '.', '.', '?', ' LA', ' is', '.', ' Seattle', ',', '.', ',', '.', '.', ' London', ' is', '.', ' Toronto', ',', '!', ' is', ' Phoenix', ',', ',', '.', '.', ' is', ' is', ' is', '.', ' Toronto', ',', ' London', ' is', ',', ' is', ' Houston', ' Seattle']"
187, Seattle, Detroit,1,"['.', ' is', ' for', ',', ',', '.', '.', ' Seattle', ',', ' Los', '.', ',', '.', ' downtown', ' Chicago', ',', ',', ' Denver', ' Toronto', ':', ' Seattle', ' Seattle', ')', ',', ' is', ',', ' Washington', ' Toronto', ' is', '.', ',', ' Toronto', ' Toronto', ' Seattle', ' Denver', ' to', ' Toronto', '.', ' Toronto', '?', '.', '.', ' Seattle', '.', '.', '.', ',', '.', ',', ',', ' Seattle', ',', ' to', ',', ' Seattle', '\n', '.', '.', '?', ' LA', ' is', '.', ' Seattle', ',', '.', ',', '.', '.', ' London', ' is', '.', ' Toronto', ',', '!', ' is', ' Phoenix', ',', ',', '.', '.', ' is', ' is', ' is', '.', ' Toronto', ',', ' London', ' is', ',', ' is', ' Houston', ' Seattle']"
187, Seattle, Detroit,2,"['.', ' is', ' for', ',', ',', '.', '.', ' Seattle', ',', ' Los', '.', ',', '.', ' downtown', ' Chicago', ',', ',', ' Denver', ' Toronto', ':', ' Seattle', ' Seattle', ')', ',', ' is', ',', ' Washington', ' Toronto', ' is', '.', ',', ' Toronto', ' Toronto', ' Seattle', ' Denver', ' to', ' Toronto', '.', ' Toronto', '?', '.', '.', ' Seattle', '.', '.', '.', ',', '.', ',', ',', ' Seattle', ',', ' to', ',', ' Seattle', '\n', '.', '.', '?', ' LA', ' is', '.', ' Seattle', ',', '.', ',', '.', '.', ' London', ' is', '.', ' Toronto', ',', '!', ' is', ' Phoenix', ',', ',', '.', '.', ' is', ' is', ' is', '.', ' Toronto', ',', ' London', ' is', ',', ' is', ' Houston', ' Seattle']"
187, Seattle, Detroit,3,"['.', ' is', ' for', ',', ',', '.', '.', ' Seattle', ',', ' Los', '.', ',', '.', ' downtown', ' Chicago', ',', ',', ' Denver', ' Toronto', ':', ' Seattle', ' Seattle', ')', ',', ' is', ',', ' Washington', ' Toronto', ' is', '.', ',', ' Toronto', ' Toronto', ' Seattle', ' Denver', ' to', ' Toronto', '.', ' Toronto', '?', '.', '.', ' Seattle', '.', '.', '.', ',', '.', ',', ',', ' Seattle', ',', ' to', ',', ' Seattle', '\n', '.', '.', '?', ' LA', ' is', '.', ' Seattle', ',', '.', ',', '.', '.', ' London', ' is', '.', ' Toronto', ',', '!', ' is', ' Phoenix', ',', ',', '.', '.', ' is', ' is', ' is', '.', ' Toronto', ',', ' London', ' is', ',', ' is', ' Houston', ' Seattle']"
188, Seattle,.,0,"[',', ' Toronto', ',', ' the', '.', '?', ' Chicago', ' Seattle', ' Toronto', '.', ' Toronto', ' downtown', 's', ' Chicago', ' Seattle', '.', '.', '.', ' is', ' is', '.', ' Seattle', ' Seattle', ',', ',', ',', '.', ',', '.', ',', '.', ',', ',', ' London', ' Los', ',', ' is', '?', ' Seattle', '.', '\n', ',', ' Seattle', '.', '?', ',', ' Toronto', ' Seattle', ' is', ' Seattle', ' San', ' Los', ' is', ' Detroit', '.', ' of', ',', ' New', ',', ' Toronto', '?', ',', ',', ',', ',', ',', ' is', ' is', ',', '.', ' Detroit', ' Portland', ' Chicago', '.', ')', ' Seattle', ' and', '.', '.', ' is', '.', ' San', ' Toronto', ' Chicago', ' is', ' Chicago', ',', ' is', ',', ' in', ' is', ' is']"
188, Seattle,.,1,"[',', ' Toronto', ',', ' the', '.', '?', ' Chicago', ' Seattle', ' Toronto', '.', ' Toronto', ' downtown', 's', ' Chicago', ' Seattle', '.', '.', '.', ' is', ' is', '.', ' Seattle', ' Seattle', ',', ',', ',', '.', ',', '.', ',', '.', ',', ',', ' London', ' Los', ',', ' is', '?', ' Seattle', '.', '\n', ',', ' Seattle', '.', '?', ',', ' Toronto', ' Seattle', ' is', ' Seattle', ' San', ' Los', ' is', ' Detroit', '.', ' of', ',', ' New', ',', ' Toronto', '?', ',', ',', ',', ',', ',', ' is', ' is', ',', '.', ' Detroit', ' Portland', ' Chicago', '.', ')', ' Seattle', ' and', '.', '.', ' is', '.', ' San', ' Toronto', ' Chicago', ' is', ' Chicago', ',', ' is', ',', ' in', ' is', ' is']"
188, Seattle,.,2,"[',', ' Toronto', ',', ' the', '.', '?', ' Chicago', ' Seattle', ' Toronto', '.', ' Toronto', ' downtown', 's', ' Chicago', ' Seattle', '.', '.', '.', ' is', ' is', '.', ' Seattle', ' Seattle', ',', ',', ',', '.', ',', '.', ',', '.', ',', ',', ' London', ' Los', ',', ' is', '?', ' Seattle', '.', '\n', ',', ' Seattle', '.', '?', ',', ' Toronto', ' Seattle', ' is', ' Seattle', ' San', ' Los', ' is', ' Detroit', '.', ' of', ',', ' New', ',', ' Toronto', '?', ',', ',', ',', ',', ',', ' is', ' is', ',', '.', ' Detroit', ' Portland', ' Chicago', '.', ')', ' Seattle', ' and', '.', '.', ' is', '.', ' San', ' Toronto', ' Chicago', ' is', ' Chicago', ',', ' is', ',', ' in', ' is', ' is']"
188, Seattle,.,3,"[',', ' Toronto', ',', ' the', '.', '?', ' Chicago', ' Seattle', ' Toronto', '.', ' Toronto', ' downtown', 's', ' Chicago', ' Seattle', '.', '.', '.', ' is', ' is', '.', ' Seattle', ' Seattle', ',', ',', ',', '.', ',', '.', ',', '.', ',', ',', ' London', ' Los', ',', ' is', '?', ' Seattle', '.', '\n', ',', ' Seattle', '.', '?', ',', ' Toronto', ' Seattle', ' is', ' Seattle', ' San', ' Los', ' is', ' Detroit', '.', ' of', ',', ' New', ',', ' Toronto', '?', ',', ',', ',', ',', ',', ' is', ' is', ',', '.', ' Detroit', ' Portland', ' Chicago', '.', ')', ' Seattle', ' and', '.', '.', ' is', '.', ' San', ' Toronto', ' Chicago', ' is', ' Chicago', ',', ' is', ',', ' in', ' is', ' is']"
189, Seattle,.,0,"[' Seattle', '.', ' Manhattan', ',', ' Toronto', ' Seattle', ' is', ' downtown', ' Toronto', ' Toronto', ' Seattle', ' of', ' of', '.', ',', ' San', '.""', ',', ',', ',', '.', '.', ' Detroit', ' Seattle', ' Los', ',', ',', '.', '.', '.', '.', '\n', ',', ' Los', ' Houston', ' Houston', ' Seattle', ' is', '.', '.', ',', ' is', '.', '?', ',', ' is', '.', ' downtown', '.', ' to', '?', ' downtown', ' Seattle', '.', '.', '.', '.', ' is', ' Seattle', ' downtown', ',', '?', ' Shanghai', ' is', ',', ' San', ',', '.', ',', '.', '?', '.', ',', '.', ' Toronto', ' San', ' Toronto', '.', '.', ' Seattle', ' is', ' Seattle', '.', ',', ' Toronto', '.', '.', '.', '.', ' Toronto', ' Minneapolis', ')']"
189, Seattle,.,1,"[' Seattle', '.', ' Manhattan', ',', ' Toronto', ' Seattle', ' is', ' downtown', ' Toronto', ' Toronto', ' Seattle', ' of', ' of', '.', ',', ' San', '.""', ',', ',', ',', '.', '.', ' Detroit', ' Seattle', ' Los', ',', ',', '.', '.', '.', '.', '\n', ',', ' Los', ' Houston', ' Houston', ' Seattle', ' is', '.', '.', ',', ' is', '.', '?', ',', ' is', '.', ' downtown', '.', ' to', '?', ' downtown', ' Seattle', '.', '.', '.', '.', ' is', ' Seattle', ' downtown', ',', '?', ' Shanghai', ' is', ',', ' San', ',', '.', ',', '.', '?', '.', ',', '.', ' Toronto', ' San', ' Toronto', '.', '.', ' Seattle', ' is', ' Seattle', '.', ',', ' Toronto', '.', '.', '.', '.', ' Toronto', ' Minneapolis', ')']"
189, Seattle,.,2,"[' Seattle', '.', ' Manhattan', ',', ' Toronto', ' Seattle', ' is', ' downtown', ' Toronto', ' Toronto', ' Seattle', ' of', ' of', '.', ',', ' San', '.""', ',', ',', ',', '.', '.', ' Detroit', ' Seattle', ' Los', ',', ',', '.', '.', '.', '.', '\n', ',', ' Los', ' Houston', ' Houston', ' Seattle', ' is', '.', '.', ',', ' is', '.', '?', ',', ' is', '.', ' downtown', '.', ' to', '?', ' downtown', ' Seattle', '.', '.', '.', '.', ' is', ' Seattle', ' downtown', ',', '?', ' Shanghai', ' is', ',', ' San', ',', '.', ',', '.', '?', '.', ',', '.', ' Toronto', ' San', ' Toronto', '.', '.', ' Seattle', ' is', ' Seattle', '.', ',', ' Toronto', '.', '.', '.', '.', ' Toronto', ' Minneapolis', ')']"
189, Seattle,.,3,"[' Seattle', '.', ' Manhattan', ',', ' Toronto', ' Seattle', ' is', ' downtown', ' Toronto', ' Toronto', ' Seattle', ' of', ' of', '.', ',', ' San', '.""', ',', ',', ',', '.', '.', ' Detroit', ' Seattle', ' Los', ',', ',', '.', '.', '.', '.', '\n', ',', ' Los', ' Houston', ' Houston', ' Seattle', ' is', '.', '.', ',', ' is', '.', '?', ',', ' is', '.', ' downtown', '.', ' to', '?', ' downtown', ' Seattle', '.', '.', '.', '.', ' is', ' Seattle', ' downtown', ',', '?', ' Shanghai', ' is', ',', ' San', ',', '.', ',', '.', '?', '.', ',', '.', ' Toronto', ' San', ' Toronto', '.', '.', ' Seattle', ' is', ' Seattle', '.', ',', ' Toronto', '.', '.', '.', '.', ' Toronto', ' Minneapolis', ')']"
190, Seattle,",",0,"[',', ' Toronto', ' Seattle', ' Manhattan', ' Seattle', ' is', ' is', '.', ' is', ',', ',', ' Seattle', ',', ' downtown', ' Los', ' Washington', ' San', ',', '.', ' is', ' Denver', ' is', ' Toronto', ' Seattle', ')', ' Seattle', ',', '.', ',', '.', '.', ' San', ' Toronto', ',', '""', ' Seattle', '.', ' is', ' Seattle', ' is', '.', '.', '.', '.', ' is', ' Los', '.', ' Toronto', ' Los', ' is', ' Toronto', ' is', '.', ',', ' is', ' in', ' is', ' is', ' is', '\n', ',', '.', ' Toronto', ' San', '.', ',', '.', ' is', ')', ',', '.', '.', ',', '.', ' Denver', ' Seattle', ' London', ' is', ' Chicago', ' Seattle', ' Albany', ' Toronto', ' Seattle', '.', '.', ' Toronto', '.', ' is', ' Los', ',', 's', ' Chicago']"
190, Seattle,",",1,"[',', ' Toronto', ' Seattle', ' Manhattan', ' Seattle', ' is', ' is', '.', ' is', ',', ',', ' Seattle', ',', ' downtown', ' Los', ' Washington', ' San', ',', '.', ' is', ' Denver', ' is', ' Toronto', ' Seattle', ')', ' Seattle', ',', '.', ',', '.', '.', ' San', ' Toronto', ',', '""', ' Seattle', '.', ' is', ' Seattle', ' is', '.', '.', '.', '.', ' is', ' Los', '.', ' Toronto', ' Los', ' is', ' Toronto', ' is', '.', ',', ' is', ' in', ' is', ' is', ' is', '\n', ',', '.', ' Toronto', ' San', '.', ',', '.', ' is', ')', ',', '.', '.', ',', '.', ' Denver', ' Seattle', ' London', ' is', ' Chicago', ' Seattle', ' Albany', ' Toronto', ' Seattle', '.', '.', ' Toronto', '.', ' is', ' Los', ',', 's', ' Chicago']"
190, Seattle,",",2,"[',', ' Toronto', ' Seattle', ' Manhattan', ' Seattle', ' is', ' is', '.', ' is', ',', ',', ' Seattle', ',', ' downtown', ' Los', ' Washington', ' San', ',', '.', ' is', ' Denver', ' is', ' Toronto', ' Seattle', ')', ' Seattle', ',', '.', ',', '.', '.', ' San', ' Toronto', ',', '""', ' Seattle', '.', ' is', ' Seattle', ' is', '.', '.', '.', '.', ' is', ' Los', '.', ' Toronto', ' Los', ' is', ' Toronto', ' is', '.', ',', ' is', ' in', ' is', ' is', ' is', '\n', ',', '.', ' Toronto', ' San', '.', ',', '.', ' is', ')', ',', '.', '.', ',', '.', ' Denver', ' Seattle', ' London', ' is', ' Chicago', ' Seattle', ' Albany', ' Toronto', ' Seattle', '.', '.', ' Toronto', '.', ' is', ' Los', ',', 's', ' Chicago']"
