run_number,clean,corrupted,restored_token,restored
157, basketball, football,2,"[' rugby', ' soccer', ' football', ' the', ' the', ' the', ' the', ' a', ' the', ' football', ' the', ' the', ' the', ' professional', ' the', ' sport', ' the', ' the', ' football', ' sport', ' the', ' football', ' the']"
158, basketball, the,0,"[' football', ' the', ' basketball', ' sport', ' the', ' the', ' the', ' the', ' sport', ' sports', ' the', ' the', ' football', ' football', ' football', ' the', ' the', ' football', ' the', ' football', ' the', ' football', ' professional']"
158, basketball, the,1,"[' the', ' football', ' football', ' the', ' golf', ' basketball', ' the', ' golf', ' the', ' football', ' the', ' the', ' baseball', ' the', ' sport', ' the', ' basketball', ' the', ' the', ' the', ' football', ' sport', ' football']"
158, basketball, the,2,"[' the', ' the', ' the', ' sports', ' the', ' the', ' football', ' the', ' the', ' the', ' football', ' sport', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' football', ' the', ' the', ' the']"
159, basketball, the,0,"[' the', ' the', ' baseball', ' the', ' the', ' tennis', ' the', ' the', ' football', ' football', ' the', ' the', ' the', ' the', ' football', ' the', ' chess', ' the', ' the', ' the', ' the', ' golf', ' football']"
159, basketball, the,1,"[' football', ' basketball', ' professional', ' football', ' football', ' the', ' the', ' the', ' the', ' golf', ' basketball', ' football', ' football', ' the', ' football', ' soccer', ' the', ' the', ' the', ' play', ' football', ' the', ' the']"
159, basketball, the,2,"[' football', ' football', ' the', ' football', ' soccer', ' the', ' the', ' the', ' the', ' football', ' the', ' sport', ' the', ' baseball', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the']"
160, basketball, the,0,"[' hockey', ' basketball', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' course', ' the', ' basketball', ' football', ' the', ' the', ' hockey', ' the', ' the', ' football', ' the']"
160, basketball, the,1,"[' football', ' the', ' basketball', ' the', ' the', ' basketball', ' sport', ' the', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' basketball']"
160, basketball, the,2,"[' the', ' the', ' the', ' the', ' guitar', ' the', ' Taylor', ' the', ' the', ' the', ' the', ' the', ' spare', ' the', ' football', ' the', ' the', ' football', ' the', ' football', ' music', ' football', ' football']"
161, basketball, football,0,"[' soccer', ' golf', ' the', ' the', ' the', ' the', ' the', ' football', ' soccer', ' football', ' football', ' the', ' the', ' sport', ' football', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the']"
161, basketball, football,1,"[' the', ' the', ' football', ' boxing', ' the', ' sport', ' the', ' football', ' hockey', ' the', ' the', ' football', ' the', ' professional', ' football', ' the', ' football', ' politics', ' the', ' the', ' the', ' the', ' the']"
161, basketball, football,2,"[' the', ' the', ' the', ' his', ' the', ' football', ' football', ' the', ' the', ' football', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' football', ' football', ' the', ' the', ' the', ' football']"
162, basketball, the,0,"[' the', ' football', ' football', ' the', ' professional', ' tennis', ' football', ' football', ' the', ' football', ' football', ' the', ' the', ' professional', ' the', ' the', ' the', ' the', ' the', ' boxing', ' the', ' hockey', ' soccer']"
162, basketball, the,1,"[' his', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' basketball', ' the', ' sport', ' the', ' golf', ' the', ' basketball', ' ""', ' the', ' ""', ' the', ' the', ' the', ' football', ' the']"
162, basketball, the,2,"[' the', ' the', ' football', ' the', ' the', ' golf', ' football', ' the', ' the', ' the', ' the', ' the', ' playing', ' his', ' the', ' sport', ' football', ' ""', ' basketball', ' the', ' football', ' sport', ' football']"
163, basketball, the,0,"[' football', ' the', ' the', ' the', ' the', ' the', ' professional', ' the', ' football', ' football', ' the', ' the', ' football', ' the', ' football', ' the', ' sport', ' the', ' the', ' football', ' the', ' the', ' football']"
163, basketball, the,1,"[' football', ' his', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' golf', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' football']"
163, basketball, the,2,"[' tennis', ' football', ' football', ' the', ' football', ' football', ' the', ' football', ' the', ' football', ' football', ' sport', ' the', ' football', ' the', ' the', ' football', ' the', ' rugby', ' the', ' ""', ' the', ' the']"
164, basketball, sports,0,"[' the', ' football', ' football', ' the', ' the', ' ""', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' professional', ' football', ' basketball', ' the', ' the', ' football', ' the', ' the', ' football', ' the']"
164, basketball, sports,1,"[' football', ' baseball', ' tennis', ' football', ' football', ' the', ' the', ' football', ' soccer', ' basketball', ' the', ' the', ' the', ' the', ' basketball', ' the', ' the', ' football', ' football', ' the', ' the', ' the', ' golf']"
164, basketball, sports,2,"[' the', ' the', ' the', ' football', ' soccer', ' the', ' football', ' basketball', ' golf', ' the', ' sport', ' the', ' the', ' professional', ' football', ' football', ' the', ' the', ' the', ' basketball', ' the', ' the', ' professional']"
165, basketball, the,0,"[' football', ' the', ' the', ' the', ' golf', ' basketball', ' the', ' the', ' the', ' the', ' the', ' football', ' football', ' football', ' the', ' football', ' football', ' basketball', ' the', ' football', ' football', ' the', ' the']"
165, basketball, the,1,"[' baseball', 'st', ' the', ' the', ' sport', ' football', ' the', ' the', ' the', ' football', ' football', ' the', ' the', ' football', ' the', ' football', ' football', ' sports', ' the', ' the', ' football', ' the', ' professional']"
165, basketball, the,2,"[' soccer', ' soccer', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' a', ' the', ' the', ' basketball', ' football', ' the', ' football', ' sports', ' the', ' the', ' the', ' the']"
166, basketball, the,0,"[' the', ' the', ' football', ' football', ' football', ' football', ' the', ' sports', ' the', ' golf', ' football', ' the', ' the', ' basketball', ' golf', ' the', ' football', ' the', ' football', ' football', ' the', ' football', ' hockey']"
166, basketball, the,1,"[' soccer', ' football', ' football', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' ""', ' football', ' the', ' the', ' the', ' the', ' the']"
166, basketball, the,2,"[' the', ' the', ' the', ' the', ' football', ' the', ' professional', ' sports', ' football', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' ""', ' football', ' the', ' the', ' basketball', ' the']"
167, basketball, the,0,"[' the', ' the', ' the', ' the', ' football', ' football', ' the', ' football', ' the', ' the', ' football', ' football', ' the', ' the', ' professional', ' the', ' the', ' football', ' professional', ' the', ' football', ' the', ' football']"
167, basketball, the,1,"[' football', ' football', ' the', ' the', ' the', ' the', ' the', ' basketball', ' basketball', ' the', ' the', ' the', ' the', ' the', ' the', ' soccer', ' sport', ' the', ' the', ' football', ' sport', ' the', ' professional']"
167, basketball, the,2,"['As', ' Taylor', ' the', ' sport', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' football', ' the', ' the']"
168, basketball, sport,0,"[' football', ' hockey', ' hockey', ' football', ' basketball', ' being', ' the', ' the', ' basketball', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' baseball', ' the', ' ""', ' basketball', ' sports']"
168, basketball, sport,1,"[' football', ' the', ' sport', ' the', ' the', ' the', ' the', ' basketball', ' football', ' basketball', ' the', ' the', ' football', ' the', ' football', ' football', ' basketball', ' the', ' football', ' the', ' ""', ' the', ' the']"
168, basketball, sport,2,"[' football', ' the', ' the', ' the', ' the', ' the', ' the', ' being', ' the', ' the', ' football', ' football', ' football', ' sports', ' baseball', ' the', ' professional', ' the', ' sport', ' pattern', ' the', ' the', ' the']"
169, basketball, football,0,"[' football', ' the', ' the', ' the', ' basketball', ' golf', ' football', ' football', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' football', ' basketball', ' the']"
169, basketball, football,1,"[' football', ' basketball', ' football', ' football', ' the', ' the', ' football', ' the', ' the', ' your', ' the', ' basketball', ' the', ' rugby', ' the', ' basketball', ' the', ' the', ' sport', ' football', ' football', ' the', ' basketball']"
169, basketball, football,2,"[' tennis', ' football', ' the', ' the', ' play', ' the', ' the', ' football', ' sports', ' the', ' football', ' football', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the']"
170, basketball, the,0,"[' the', ' football', ' the', ' football', ' the', ' professional', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' football', ' the', ' football']"
170, basketball, the,1,"[' football', ' basketball', ' the', ' the', ' football', ' the', ' your', ' the', ' the', ' the', ' football', ' playing', ' the', ' sport', ' soccer', ' sport', ' hockey', ' football', ' the', ' the', ' the', ' professional', ' baseball']"
170, basketball, the,2,"[' the', ' the', ' football', ' football', ' professional', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' basketball', ' basketball', ' your', ' the', ' golf', ' golf', ' the', ' the']"
171, basketball, the,0,"[' football', ' the', ' football', ' football', ' the', ' golf', ' the', ' your', ' sport', ' course', ' the', ' the', ' the', ' the', ' basketball', ' football', ' the', ' the', ' soccer', ' golf', ' all', ' the', ' football']"
171, basketball, the,1,"[' the', ' tennis', ' the', ' the', ' his', ' golf', ' the', ' being', ' the', ' the', ' the', ' Than', ' the', ' the', ' the', ' soccer', ' the', ' the', ' basketball', ' the', ' the', ' the', ' the']"
171, basketball, the,2,"[' the', ' choice', ' the', ' the', ' the', ' golf', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' soccer', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football']"
172, basketball, the,0,"[' ""', ' the', ' the', ' the', ' football', ' the', ' the', ' sport', ' the', ' the', ' the', ' the', ' football', ' the', ' football', ' football', ' hockey', ' sport', ' basketball', ' the', ' the', ' the', ' the']"
172, basketball, the,1,"[' the', ' basketball', ' football', ' tennis', ' tennis', ' soccer', ' soccer', ' the', ' football', ' football', ' the', ' the', ' football', ' football', ' football', ' the', ' professional', ' a', ' professional', ' football', ' sport', ' basketball', ' hockey']"
172, basketball, the,2,"[' the', ' the', ' the', ' the', ' basketball', ' the', ' the', ' the', ' basketball', ' the', ' golf', ' the', ' basketball', ' professional', ' the', ' football', ' hockey', ' the', ' the', ' the', ' the', ' the', ' the']"
173, basketball, sport,0,"[' the', ' football', ' the', ' the', ' the', ' the', ' the', ' sport', ' the', ' professional', ' the', ' the', ' golf', ' the', ' football', ' the', ' the', ' football', ' the', ' professional', ' the', ' the', ' professional']"
173, basketball, sport,1,"[' the', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' sports', ' the', ' the', ' the', ' the', ' the', ' the', ' professional', ' the', ' sports', ' football', ' professional', ' the', ' the', ' the']"
173, basketball, sport,2,"[' tennis', ' football', ' the', ' basketball', ' sport', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' golf', ' the', ' the', ' the', ' sport', ' football', ' football', ' the', ' the', ' football']"
174, basketball, the,0,"[' the', ' football', ' football', ' the', ' basketball', ' the', ' the', ' football', ' hockey', ' football', ' the', ' football', ' the', ' the', ' football', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' football']"
174, basketball, the,1,"[' basketball', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' football', ' play', ' play', ' the', ' the']"
174, basketball, the,2,"[' sport', ' the', ' the', ' the', ' professional', ' the', ' the', ' the', ' football', ' the', ' football', ' football', ' the', ' the', ' football', ' sports', ' the', ' soccer', ' the', ' the', ' professionally', ' the', ' football']"
175, basketball, the,0,"[' basketball', ' the', ' the', ' golf', ' basketball', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' professional', ' the', ' the', ' football', ' football', ' sport', ' professional', ' tennis']"
175, basketball, the,1,"[' the', ' the', ' professional', ' is', ' football', ' the', ' the', ' the', ' the', ' professional', ' the', ' the', ' the', ' the', ' the', ' professional', ' football', ' the', ' sport', ' the', ' professional', ' professional', ' basketball']"
175, basketball, the,2,"[' the', ' the', ' the', ' Taylor', ' football', ' football', ' ""', ' professional', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the']"
176, basketball, the,0,"[' football', ' guitar', ' football', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' ""', ' the', ' the', ' football', ' the', ' the', ' soccer', ' the', ' the', ' th', ' the', ' the', ' soccer']"
176, basketball, the,1,"[' soccer', ' basketball', ' the', ' the', ' the', ' the', ' sports', ' the', ' the', ' football', ' the', ' sport', ' football', ' the', ' football', ' the', ' football', ' the', ' the', ' professional', ' the', ' the', ' the']"
176, basketball, the,2,"[' football', ' the', ' the', ' football', ' the', ' the', ' professional', ' the', ' the', ' football', ' the', ' the', ' sports', ' the', ' football', ' the', ' football', ' the', ' the', ' sport', ' sports', ' the', ' the']"
177, basketball, sport,0,"[' football', ' the', ' the', ' chess', ' football', ' the', ' sport', ' football', ' football', ' football', ' the', ' the', ' the', ' football', ' football', ' football', ' boxing', ' football', ' baseball', ' the', ' football', ' the', ' the']"
177, basketball, sport,1,"[' sport', ' football', ' professional', ' basketball', ' the', ' football', ' the', ' the', ' the', ' basketball', ' football', ' football', ' hockey', ' the', ' the', ' the', ' basketball', ' football', ' the', ' the', ' golf', ' the', ' football']"
177, basketball, sport,2,"[' Taylor', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' basketball', ' sport', ' football', ' football', ' the', ' sport', ' the', ' professional', ' the', ' the', ' the', ' the', ' football']"
178, basketball, the,0,"[' basketball', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' baseball', ' the', ' football', ' the', ' the', ' sport', ' the', ' the', ' football', ' the', ' the']"
178, basketball, the,1,"[' the', ' the', ' football', ' basketball', ' the', ' football', ' rugby', ' the', ' football', ' basketball', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' your', ' the', ' the', ' professional', ' football']"
178, basketball, the,2,"[' football', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' football', ' the', ' the', ' baseball', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' football', ' football']"
179, basketball, tennis,0,"[' soccer', ' the', ' of', ' the', ' the', ' the', ' football', ' the', ' golf', ' the', ' the', ' the', ' the', ' professional', ' the', ' the', ' chess', ' basketball', ' the', ' the', ' the', ' football', ' the']"
179, basketball, tennis,1,"[' football', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' football', ' the', ' professional', ' the', ' professional', ' football', ' the', ' the', ' the', ' the', ' the', ' the']"
179, basketball, tennis,2,"[' ""', ' the', ' Taylor', ' plays', ' the', ' the', ' the', ' the', ' the', ' soccer', ' sport', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' basketball', ' the', ' soccer', ' sports']"
180, basketball, the,0,"[' basketball', ' the', ' football', ' football', ' boxing', ' the', ' the', ' the', ' the', ' the', ' professional', ' football', ' the', ' play', ' the', ' football', ' football', ' football', ' the', ' football', ' basketball', ' sport', ' the']"
180, basketball, the,1,"[' the', ' soccer', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' football', ' the', ' basketball', ' arms', ' football', ' the', ' the', ' the', ' football', ' the', ' the', ' soccer']"
180, basketball, the,2,"[' the', ' football', ' basketball', ' his', ' the', ' a', ' the', ' football', ' the', ' rugby', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' sports', ' the', ' football', ' football', ' professional', ' the']"
181, basketball, the,0,"[' football', ' basketball', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' hockey', ' the', ' the', ' the', ' the', ' the', ' the', ' golf', ' the', ' football', ' the', ' football', ' the', ' the']"
181, basketball, the,1,"[' basketball', ' football', ' the', ' the', ' tennis', ' the', ' basketball', ' the', ' football', ' the', ' the', ' of', ' the', ' the', ' tennis', ' the', ' the', ' the', ' football', ' the', ' football', ' the', ' the']"
181, basketball, the,2,"[' the', ' the', ' the', ' football', ' football', ' football', ' a', ' football', ' the', ' the', ' hockey', ' the', ' football', ' football', ' golf', ' the', ' the', ' basketball', ' basketball', ' the', ' football', ' the', ' the']"
182, basketball, the,0,"[' the', ' football', ' the', ' the', ' rugby', ' football', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' course', ' the', ' the', ' sport', ' the', ' basketball', ' the', ' sport', ' the', ' the']"
182, basketball, the,1,"[' football', ' the', ' the', ' practice', ' professional', ' the', ' football', ' the', ' sport', ' the', ' basketball', ' the', ' football', ' the', ' the', ' football', ' baseball', ' tennis', ' the', ' their', ' sport', ' the', ' sport']"
182, basketball, the,2,"[' football', ' life', ' the', ' football', ' football', ' the', ' the', ' the', ' basketball', ' the', ' football', ' professional', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' tennis', ' the', ' the']"
183, basketball, golf,0,"[' the', ' the', ' a', ' football', ' the', ' the', ' the', ' football', ' the', ' basketball', ' the', ' the', ' basketball', ' the', ' the', ' the', ' sport', ' the', ' football', ' the', ' football', ' the', ' golf']"
183, basketball, golf,1,"[' football', ' sports', ' the', ' professional', ' football', ' football', ' the', ' the', ' football', ' professional', ' basketball', ' the', ' football', ' the', 'The', ' the', ' sport', ' the', ' football', ' professional', ' the', ' football', ' the']"
183, basketball, golf,2,"[' football', ' basketball', ' the', ' professional', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' professional', ' the', ' football', ' the', ' the', ' the', ' the', ' football']"
184, basketball, the,0,"[' the', ' football', ' the', ' golf', ' football', ' the', ' football', ' the', ' the', ' the', ' soccer', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' basketball', ' the', ' the', ' football']"
184, basketball, the,1,"[' the', ' the', ' the', ' basketball', ' the', ' the', ' the', ' the', ' football', ' football', ' the', ' the', ' football', ' the', ' soccer', ' the', ' football', ' the', ' the', ' the', ' football', ' the', ' hockey']"
184, basketball, the,2,"[' the', ' the', ' the', ' football', ' football', ' playing', ' the', ' football', ' football', ' professional', ' the', ' the', ' the', ' professional', ' the', ' his', ' soccer', ' the', ' professional', ' the', ' the', ' the', ' the']"
185, basketball, the,0,"[' football', ' the', ' the', ' the', ' the', ' basketball', ' the', ' the', ' sport', ' the', ' soccer', ' football', ' football', ' the', ' football', ' football', ' football', ' tennis', ' the', ' the', ' the', ' the', ' football']"
185, basketball, the,1,"[' football', ' football', ' sports', ' the', ' the', ' football', ' the', ' sports', ' the', ' the', ' the', ' the', ' the', ' sport', ' the', ' the', ' playing', ' sports', ' basketball', ' professional', ' the', ' football', ' the']"
185, basketball, the,2,"[' basketball', ' the', ' the', ' the', ' the', ' the', ' golf', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' football', ' football', ' the']"
186, basketball, the,0,"[' football', ' the', ' the', ' tennis', ' golf', ' the', ' the', ' his', ' chess', ' football', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' professional', ' football', ' football', ' the', ' football', ' the']"
186, basketball, the,1,"[' soccer', ' the', ' the', ' the', ' the', ' tennis', ' the', ' football', ' basketball', ' football', ' football', ' football', ' professional', ' football', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' football']"
186, basketball, the,2,"[' the', ' the', ' football', ' the', ' football', ' football', ' the', ' professional', ' the', ' the', ' your', ' the', ' football', ' professional', ' football', ' basketball', ' the', ' interest', ' sports', ' basketball', ' football', ' the', ' the']"
187, basketball, the,0,"[' the', ' baseball', ' basketball', ' course', ' the', ' the', ' the', ' the', ' the', ' tennis', ' the', ' the', ' the', ' football', ' football', ' basketball', ' football', ' football', ' professional', ' football', ' the', ' the', ' the']"
187, basketball, the,1,"[' football', ' football', ' hockey', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' sport', ' basketball', ' the', ' the', ' the', ' basketball', ' professional', ' the', ' football', ' the', ' the', ' the', ' sports']"
187, basketball, the,2,"[' football', ' football', ' football', ' the', ' the', ' the', ' the', ' football', ' football', ' basketball', ' soccer', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' sport', ' the', ' the']"
188, basketball,…,0,"[' the', ' the', ' football', ' football', ' the', ' football', ' the', ' the', ' your', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' a', ' the', ' golf', ' the', ' life', ' professional', ' the']"
188, basketball,…,1,"[' golf', ' professional', ' basketball', ' sport', ' the', ' the', ' the', ' the', ' football', ' the', ' baseball', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the']"
188, basketball,…,2,"[' basketball', ' football', ' football', ' the', 'C', ' her', ' the', ' soccer', ' the', ' the', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' professional', ' the', ' the', ' the', ' the']"
189, basketball, the,0,"[' football', ' baseball', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' professional', ' the', ' basketball', ' the', ' football', ' the']"
189, basketball, the,1,"[' the', ' football', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' professional', ' the', ' football', ' basketball', ' playing', ' the', ' basketball', ' the', ' the', ' the', ' the', ' the', ' soccer', ' the']"
189, basketball, the,2,"[' soccer', ' professional', ' the', ' professional', ' the', ' football', ' the', ' the', ' the', ' sport', ' golf', ' the', ' football', ' football', ' golf', ' ""', ' the', ' the', ' the', ' the', ' the', ' sport', ' the']"
190, basketball, sport,0,"[' football', ' soccer', ' football', ' football', ' the', ' the', ' the', ' the', ' the', ' professional', ' the', ' the', ' the', ' the', ' football', ' football', ' the', ' the', ' the', ' football', ' the', ' the', ' the']"
190, basketball, sport,1,"[' the', ' the', ' football', ' sport', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' tennis', ' professional', ' football', ' soccer', ' the', ' a', ' the', ' the', ' the', ' the']"
190, basketball, sport,2,"[' ""', ' football', ' the', ' the', ' the', ' football', ' chess', ' the', ' the', ' the', ' football', ' the', ' basketball', ' football', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the']"
191, basketball, football,0,"[' football', ' the', ' tennis', ' the', ' the', ' the', ' hockey', ' the', ' the', ' the', ' football', ' golf', ' sports', ' the', ' professional', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the']"
191, basketball, football,1,"[' football', ' the', ' the', ' sport', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' tennis', ' the', ' the', ' the', ' the', ' professional', ' sport', ' the', ' basketball', ' the', ' the']"
191, basketball, football,2,"[' the', ' the', ' the', ' the', ' the', ' the', ' the', ' basketball', ' the', ' basketball', ' basketball', ' the', ' the', ' football', ' sport', ' the', ' the', ' soccer', ' the', ' football', ' football', ' the', ' football']"
192, basketball, the,0,"[' football', ' the', ' the', ' the', ' the', ' the', ' the', ' of', ' the', ' football', ' football', ' the', ' football', ' ""', ' the', ' the', ' sport', ' football', ' football', ' the', ' tennis', ' football', ' football']"
192, basketball, the,1,"[' football', ' the', ' the', ' the', ' the', ' sport', ' the', ' the', ' the', ' professional', ' golf', ' the', ' the', ' football', ' sports', ' choice', ' the', ' the', ' the', ' football', ' the', ' the', ' the']"
192, basketball, the,2,"[' football', ' baseball', ' the', ' guitar', ' baseball', ' the', ' the', ' football', ' the', ' football', ' the', ' football', ' the', ' football', ' the', ' football', ' professional', ' the', ' football', ' the', ' the', ' the', ' basketball']"
193, basketball, the,0,"[' football', ' the', ' the', ' the', ' the', ' the', ' professional', ' the', ' the', ' the', ' the', ' his', ' football', ' professional', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the']"
193, basketball, the,1,"[' of', ' football', ' football', ' football', ' the', ' football', ' football', ' professional', ' the', ' soccer', ' the', ' the', ' the', ' the', ' baseball', ' football', ' the', ' the', ' the', ' football', ' sport', ' the', ' the']"
193, basketball, the,2,"[' the', ' the', ' the', ' hockey', ' the', ' their', ' the', ' football', ' football', ' the', ' the', ' the', ' the', ' football', ' the', ' professional', ' the', ' basketball', ' basketball', ' the', ' football', ' professional', ' football']"
194, basketball, football,0,"[' football', ' sports', ' professional', ' soccer', '""', ' the', ' football', ' football', ' football', ' the', ' the', ' football', ' the', ' professional', ' basketball', ' football', ' the', ' all', ' the', ' choice', ' the', ' the', ' ""']"
194, basketball, football,1,"[' hockey', ' football', 'l', ' sports', ' the', ' sports', ' sport', ' hockey', ' the', ' the', ' the', ' the', ' sports', ' sport', ' football', ' the', ' the', ' sports', ' the', ' football', ' golf', ' soccer', ' football']"
194, basketball, football,2,"[' football', ' ,', ' the', ' the', ' soccer', ' the', ' the', ' sports', ' the', ' sports', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' football', ' the', ' football', ' the', ' basketball']"
195, basketball, football,0,"[' the', ' the', ' basketball', ' the', ' the', ' the', ' football', ' basketball', ' the', ' the', ' the', ' the', ' the', ' soccer', ' the', ' football', ' the', ' the', ' the', ' the', ' football', ' football', ' the']"
195, basketball, football,1,"[' football', ' the', ' soccer', ' football', ' the', ' soccer', ' the', ' the', ' football', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' football', ' the', ' the', ' soccer', ' the', ' the']"
195, basketball, football,2,"[' the', ' the', ' the', ' the', ' baseball', ' football', ' the', ' tennis', ' football', ' the', ' the', ' the', ' professional', ' basketball', ' professional', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' football']"
196, basketball, the,0,"[' basketball', ' the', ' baseball', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' baseball', ' sport', ' the']"
196, basketball, the,1,"[' the', ' the', ' the', ' hockey', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' choice', ' the', ' the', ' the', ' the', ' the', ' the', ' the']"
196, basketball, the,2,"[' the', ' the', ' Taylor', ' the', ' the', ' (', ' the', ' the', ' football', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the']"
197, basketball, the,0,"[' football', ' the', ' soccer', ' the', ' chess', ' golf', ' football', ' the', ' football', ' sport', ' the', ' football', ' football', ' basketball', ' the', ' football', ' the', ' football', ' the', ' the', ' guitar', ' professional', ' football']"
197, basketball, the,1,"[' baseball', ' football', ' the', ' the', ' football', ' the', ' football', ' professional', ' the', ' the', ' football', ' basketball', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' football', ' the', ' football', ' football']"
197, basketball, the,2,"[' hockey', ' professional', ' the', ' football', ' football', ' football', ' football', ' soccer', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' basketball']"
198, basketball, the,0,"[' hockey', ' football', ' football', ' a', ' the', ' the', ' the', ' football', ' football', ' the', ' the', ' ""', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' tennis']"
198, basketball, the,1,"[' course', ' the', ' football', ' the', ' the', ' basketball', ' football', ' the', ' football', ' football', ' the', ' the', ' football', ' football', ' the', ' the', ' soccer', ' the', ' the', ' football', ' the', ' the', ' the']"
198, basketball, the,2,"[' football', ' football', ' the', ' football', ' the', ' football', ' his', ' the', ' football', ' the', ' the', ' the', ' the', ' the', ' football', ' the', ' the', ' the', ' hockey', ' professional', ' a', ' the', ' the']"
199, basketball, the,0,"[' hockey', ' football', ' the', ' basketball', ' the', ' cricket', ' the', ' football', ' football', ' the', ' football', ' the', ' the', ' the', ' the', ' golf', ' the', ' the', ' football', ' football', ' the', ' the', ' the']"
